primer_name	index	Zotu	count	tot
926R_inline1	IT017	Zotu3	1352	1510
926R_inline1	IT017	Zotu4	83	1510
926R_inline1	IT017	Zotu40	20	1510
926R_inline1	IT017	Zotu65	15	1510
926R_inline1	IT018	Zotu1	120	1439
926R_inline1	IT018	Zotu2	29	1439
926R_inline1	IT018	Zotu3	1228	1439
926R_inline1	IT018	Zotu4	42	1439
926R_inline1	IT018	Zotu40	10	1439
926R_inline1	IT018	Zotu65	10	1439
926R_inline1	IT019	Zotu1	46	1229
926R_inline1	IT019	Zotu2	14	1229
926R_inline1	IT019	Zotu3	962	1229
926R_inline1	IT019	Zotu4	6	1229
926R_inline1	IT019	Zotu19	196	1229
926R_inline1	IT019	Zotu20	5	1229
926R_inline1	IT020	Zotu1	5	1227
926R_inline1	IT020	Zotu3	1000	1227
926R_inline1	IT020	Zotu19	222	1227
926R_inline1	IT021	Zotu3	563	732
926R_inline1	IT021	Zotu19	169	732
926R_inline1	IT022	Zotu1	4	578
926R_inline1	IT022	Zotu2	357	578
926R_inline1	IT022	Zotu3	217	578
926R_inline1	IT023	Zotu1	28	1053
926R_inline1	IT023	Zotu2	604	1053
926R_inline1	IT023	Zotu3	417	1053
926R_inline1	IT023	Zotu13	4	1053
926R_inline1	IT024	Zotu1	95	436
926R_inline1	IT024	Zotu2	208	436
926R_inline1	IT024	Zotu3	133	436
926R_inline1	IT025	Zotu2	82	2260
926R_inline1	IT025	Zotu3	1949	2260
926R_inline1	IT025	Zotu8	210	2260
926R_inline1	IT025	Zotu11	6	2260
926R_inline1	IT025	Zotu22	7	2260
926R_inline1	IT025	Zotu60	6	2260
926R_inline1	IT026	Zotu1	4	2254
926R_inline1	IT026	Zotu2	13	2254
926R_inline1	IT026	Zotu3	1953	2254
926R_inline1	IT026	Zotu4	4	2254
926R_inline1	IT026	Zotu8	248	2254
926R_inline1	IT026	Zotu19	14	2254
926R_inline1	IT026	Zotu52	18	2254
926R_inline1	IT027	Zotu1	5	1226
926R_inline1	IT027	Zotu2	26	1226
926R_inline1	IT027	Zotu3	1028	1226
926R_inline1	IT027	Zotu8	144	1226
926R_inline1	IT027	Zotu19	11	1226
926R_inline1	IT027	Zotu83	12	1226
926R_inline1	IT028	Zotu1	1251	1574
926R_inline1	IT028	Zotu3	288	1574
926R_inline1	IT028	Zotu20	30	1574
926R_inline1	IT028	Zotu24	5	1574
926R_inline1	IT029	Zotu1	1794	2265
926R_inline1	IT029	Zotu3	471	2265
926R_inline1	IT030	Zotu1	1552	1978
926R_inline1	IT030	Zotu3	399	1978
926R_inline1	IT030	Zotu10	27	1978
926R_inline1	IT031	Zotu1	631	1350
926R_inline1	IT031	Zotu2	388	1350
926R_inline1	IT031	Zotu3	331	1350
926R_inline1	IT032	Zotu1	615	1250
926R_inline1	IT032	Zotu2	262	1250
926R_inline1	IT032	Zotu3	373	1250
926R_inline1	IT033	Zotu1	382	783
926R_inline1	IT033	Zotu2	207	783
926R_inline1	IT033	Zotu3	194	783
926R_inline1	IT034	Zotu1	10	1326
926R_inline1	IT034	Zotu2	4	1326
926R_inline1	IT034	Zotu4	1312	1326
926R_inline1	IT035	Zotu1	21	992
926R_inline1	IT035	Zotu2	229	992
926R_inline1	IT035	Zotu4	742	992
926R_inline1	IT036	Zotu1	129	1513
926R_inline1	IT036	Zotu2	15	1513
926R_inline1	IT036	Zotu4	1359	1513
926R_inline1	IT036	Zotu62	10	1513
926R_inline1	IT037	Zotu2	13	750
926R_inline1	IT037	Zotu3	8	750
926R_inline1	IT037	Zotu4	262	750
926R_inline1	IT037	Zotu19	467	750
926R_inline1	IT038	Zotu2	20	1132
926R_inline1	IT038	Zotu3	19	1132
926R_inline1	IT038	Zotu4	511	1132
926R_inline1	IT038	Zotu19	582	1132
926R_inline1	IT039	Zotu1	30	1112
926R_inline1	IT039	Zotu2	48	1112
926R_inline1	IT039	Zotu3	161	1112
926R_inline1	IT039	Zotu4	333	1112
926R_inline1	IT039	Zotu8	32	1112
926R_inline1	IT039	Zotu19	478	1112
926R_inline1	IT039	Zotu40	14	1112
926R_inline1	IT039	Zotu65	11	1112
926R_inline1	IT039	Zotu125	5	1112
926R_inline1	IT040	Zotu1	11	1167
926R_inline1	IT040	Zotu2	1082	1167
926R_inline1	IT040	Zotu4	67	1167
926R_inline1	IT040	Zotu103	7	1167
926R_inline1	IT041	Zotu1	7	840
926R_inline1	IT041	Zotu2	786	840
926R_inline1	IT041	Zotu4	29	840
926R_inline1	IT041	Zotu19	18	840
926R_inline1	IT042	Zotu1	9	996
926R_inline1	IT042	Zotu2	946	996
926R_inline1	IT042	Zotu3	14	996
926R_inline1	IT042	Zotu4	23	996
926R_inline1	IT042	Zotu102	4	996
926R_inline1	IT043	Zotu1	6	844
926R_inline1	IT043	Zotu2	218	844
926R_inline1	IT043	Zotu4	164	844
926R_inline1	IT043	Zotu8	445	844
926R_inline1	IT043	Zotu131	11	844
926R_inline1	IT044	Zotu1	7	786
926R_inline1	IT044	Zotu2	149	786
926R_inline1	IT044	Zotu3	20	786
926R_inline1	IT044	Zotu4	213	786
926R_inline1	IT044	Zotu8	397	786
926R_inline1	IT045	Zotu1	4	472
926R_inline1	IT045	Zotu2	107	472
926R_inline1	IT045	Zotu3	5	472
926R_inline1	IT045	Zotu4	107	472
926R_inline1	IT045	Zotu8	249	472
926R_inline1	IT046	Zotu1	1655	1719
926R_inline1	IT046	Zotu4	43	1719
926R_inline1	IT046	Zotu47	9	1719
926R_inline1	IT046	Zotu48	4	1719
926R_inline1	IT046	Zotu118	4	1719
926R_inline1	IT046	Zotu127	4	1719
926R_inline1	IT047	Zotu1	1401	1449
926R_inline1	IT047	Zotu4	43	1449
926R_inline1	IT047	Zotu48	5	1449
926R_inline1	IT048	Zotu1	1344	1409
926R_inline1	IT048	Zotu2	6	1409
926R_inline1	IT048	Zotu4	41	1409
926R_inline1	IT048	Zotu18	4	1409
926R_inline1	IT048	Zotu47	6	1409
926R_inline1	IT048	Zotu48	4	1409
926R_inline1	IT048	Zotu118	4	1409
926R_inline1	IT049	Zotu1	451	990
926R_inline1	IT049	Zotu2	514	990
926R_inline1	IT049	Zotu4	25	990
926R_inline1	IT050	Zotu1	896	1695
926R_inline1	IT050	Zotu2	709	1695
926R_inline1	IT050	Zotu4	79	1695
926R_inline1	IT050	Zotu102	6	1695
926R_inline1	IT050	Zotu127	5	1695
926R_inline1	IT051	Zotu1	462	1030
926R_inline1	IT051	Zotu2	548	1030
926R_inline1	IT051	Zotu4	20	1030
926R_inline1	IT052	Zotu1	1410	1958
926R_inline1	IT052	Zotu2	34	1958
926R_inline1	IT052	Zotu14	8	1958
926R_inline1	IT052	Zotu15	4	1958
926R_inline1	IT052	Zotu19	502	1958
926R_inline1	IT053	Zotu1	100	924
926R_inline1	IT053	Zotu2	234	924
926R_inline1	IT053	Zotu19	590	924
926R_inline1	IT054	Zotu1	27	1036
926R_inline1	IT054	Zotu2	8	1036
926R_inline1	IT054	Zotu19	997	1036
926R_inline1	IT054	Zotu148	4	1036
926R_inline1	IT055	Zotu2	946	997
926R_inline1	IT055	Zotu3	6	997
926R_inline1	IT055	Zotu19	45	997
926R_inline1	IT056	Zotu1	10	1518
926R_inline1	IT056	Zotu2	1386	1518
926R_inline1	IT056	Zotu19	122	1518
926R_inline1	IT057	Zotu1	510	1195
926R_inline1	IT057	Zotu2	655	1195
926R_inline1	IT057	Zotu3	4	1195
926R_inline1	IT057	Zotu19	22	1195
926R_inline1	IT057	Zotu41	4	1195
926R_inline1	IT058	Zotu1	79	1354
926R_inline1	IT058	Zotu2	200	1354
926R_inline1	IT058	Zotu8	436	1354
926R_inline1	IT058	Zotu19	639	1354
926R_inline1	IT059	Zotu1	41	1625
926R_inline1	IT059	Zotu2	310	1625
926R_inline1	IT059	Zotu8	444	1625
926R_inline1	IT059	Zotu19	830	1625
926R_inline1	IT060	Zotu2	63	823
926R_inline1	IT060	Zotu8	327	823
926R_inline1	IT060	Zotu19	425	823
926R_inline1	IT060	Zotu163	8	823
926R_inline1	IT061	Zotu1	1266	1313
926R_inline1	IT061	Zotu19	32	1313
926R_inline1	IT061	Zotu41	7	1313
926R_inline1	IT061	Zotu168	4	1313
926R_inline1	IT061	Zotu169	4	1313
926R_inline1	IT062	Zotu1	2227	2353
926R_inline1	IT062	Zotu19	98	2353
926R_inline1	IT062	Zotu41	20	2353
926R_inline1	IT062	Zotu169	8	2353
926R_inline1	IT063	Zotu1	2191	2338
926R_inline1	IT063	Zotu19	115	2338
926R_inline1	IT063	Zotu41	24	2338
926R_inline1	IT063	Zotu169	8	2338
926R_inline1	IT064	Zotu1	766	1351
926R_inline1	IT064	Zotu2	542	1351
926R_inline1	IT064	Zotu19	28	1351
926R_inline1	IT064	Zotu37	4	1351
926R_inline1	IT064	Zotu41	4	1351
926R_inline1	IT064	Zotu143	7	1351
926R_inline1	IT065	Zotu1	535	1225
926R_inline1	IT065	Zotu2	606	1225
926R_inline1	IT065	Zotu19	78	1225
926R_inline1	IT065	Zotu143	6	1225
926R_inline1	IT066	Zotu1	495	964
926R_inline1	IT066	Zotu2	430	964
926R_inline1	IT066	Zotu19	39	964
926R_inline1	IT067	Zotu1	10	1348
926R_inline1	IT067	Zotu2	1334	1348
926R_inline1	IT067	Zotu3	4	1348
926R_inline1	IT068	Zotu2	387	387
926R_inline1	IT069	Zotu2	812	817
926R_inline1	IT069	Zotu3	5	817
926R_inline1	IT070	Zotu2	1106	1198
926R_inline1	IT070	Zotu3	5	1198
926R_inline1	IT070	Zotu8	71	1198
926R_inline1	IT070	Zotu28	5	1198
926R_inline1	IT070	Zotu132	5	1198
926R_inline1	IT070	Zotu133	6	1198
926R_inline1	IT071	Zotu1	4	1795
926R_inline1	IT071	Zotu2	1537	1795
926R_inline1	IT071	Zotu8	254	1795
926R_inline1	IT072	Zotu1	8	1335
926R_inline1	IT072	Zotu2	1240	1335
926R_inline1	IT072	Zotu8	80	1335
926R_inline1	IT072	Zotu132	7	1335
926R_inline1	IT073	Zotu1	471	649
926R_inline1	IT073	Zotu2	146	649
926R_inline1	IT073	Zotu14	21	649
926R_inline1	IT073	Zotu18	11	649
926R_inline1	IT074	Zotu1	972	1199
926R_inline1	IT074	Zotu2	227	1199
926R_inline1	IT075	Zotu1	637	895
926R_inline1	IT075	Zotu2	258	895
926R_inline1	IT076	Zotu1	486	1068
926R_inline1	IT076	Zotu2	582	1068
926R_inline1	IT077	Zotu1	449	1143
926R_inline1	IT077	Zotu2	694	1143
926R_inline1	IT078	Zotu1	649	1618
926R_inline1	IT078	Zotu2	969	1618
926R_inline1	IT079	Zotu1	1689	2050
926R_inline1	IT079	Zotu2	76	2050
926R_inline1	IT079	Zotu8	202	2050
926R_inline1	IT079	Zotu14	14	2050
926R_inline1	IT079	Zotu15	6	2050
926R_inline1	IT079	Zotu18	7	2050
926R_inline1	IT079	Zotu28	20	2050
926R_inline1	IT079	Zotu30	20	2050
926R_inline1	IT079	Zotu44	16	2050
926R_inline1	IT080	Zotu1	13	459
926R_inline1	IT080	Zotu2	232	459
926R_inline1	IT080	Zotu8	214	459
926R_inline1	IT081	Zotu1	12	870
926R_inline1	IT081	Zotu2	353	870
926R_inline1	IT081	Zotu3	8	870
926R_inline1	IT081	Zotu8	497	870
926R_inline1	IT082	Zotu1	1837	1945
926R_inline1	IT082	Zotu2	35	1945
926R_inline1	IT082	Zotu8	67	1945
926R_inline1	IT082	Zotu30	6	1945
926R_inline1	IT083	Zotu1	1237	1310
926R_inline1	IT083	Zotu2	18	1310
926R_inline1	IT083	Zotu4	4	1310
926R_inline1	IT083	Zotu8	36	1310
926R_inline1	IT083	Zotu14	4	1310
926R_inline1	IT083	Zotu16	4	1310
926R_inline1	IT083	Zotu30	7	1310
926R_inline1	IT084	Zotu1	1703	1752
926R_inline1	IT084	Zotu2	6	1752
926R_inline1	IT084	Zotu8	29	1752
926R_inline1	IT084	Zotu28	5	1752
926R_inline1	IT084	Zotu30	9	1752
926R_inline1	IT085	Zotu1	790	1685
926R_inline1	IT085	Zotu2	860	1685
926R_inline1	IT085	Zotu8	28	1685
926R_inline1	IT085	Zotu143	7	1685
926R_inline1	IT086	Zotu1	504	1316
926R_inline1	IT086	Zotu2	766	1316
926R_inline1	IT086	Zotu8	46	1316
926R_inline1	IT087	Zotu1	462	792
926R_inline1	IT087	Zotu2	314	792
926R_inline1	IT087	Zotu8	12	792
926R_inline1	IT087	Zotu167	4	792
926R_inline1	IT088	Zotu1	1422	1422
926R_inline1	IT089	Zotu1	1432	1432
926R_inline1	IT090	Zotu1	1436	1530
926R_inline1	IT090	Zotu2	94	1530
926R_inline1	IT091	Zotu1	976	1228
926R_inline1	IT091	Zotu2	252	1228
926R_inline1	IT092	Zotu1	696	932
926R_inline1	IT092	Zotu2	204	932
926R_inline1	IT092	Zotu14	32	932
926R_inline1	IT093	Zotu1	1360	1933
926R_inline1	IT093	Zotu2	508	1933
926R_inline1	IT093	Zotu14	65	1933
926R_inline1	IT094	Zotu1	522	1062
926R_inline1	IT094	Zotu2	540	1062
926R_inline1	IT095	Zotu1	691	1392
926R_inline1	IT095	Zotu2	701	1392
926R_inline1	IT096	Zotu1	422	1024
926R_inline1	IT096	Zotu2	602	1024
926R_inline10	IT001	Zotu1	11	11
926R_inline10	IT002	Zotu1	1428	1886
926R_inline10	IT002	Zotu2	426	1886
926R_inline10	IT002	Zotu9	4	1886
926R_inline10	IT002	Zotu18	28	1886
926R_inline10	IT003	Zotu1	1565	1947
926R_inline10	IT003	Zotu2	134	1947
926R_inline10	IT003	Zotu3	192	1947
926R_inline10	IT003	Zotu10	21	1947
926R_inline10	IT003	Zotu16	12	1947
926R_inline10	IT003	Zotu18	9	1947
926R_inline10	IT003	Zotu21	14	1947
926R_inline10	IT004	Zotu1	1847	2181
926R_inline10	IT004	Zotu2	98	2181
926R_inline10	IT004	Zotu3	184	2181
926R_inline10	IT004	Zotu14	24	2181
926R_inline10	IT004	Zotu18	12	2181
926R_inline10	IT004	Zotu20	16	2181
926R_inline10	IT005	Zotu1	1453	1719
926R_inline10	IT005	Zotu2	84	1719
926R_inline10	IT005	Zotu3	151	1719
926R_inline10	IT005	Zotu14	15	1719
926R_inline10	IT005	Zotu16	6	1719
926R_inline10	IT005	Zotu18	10	1719
926R_inline10	IT006	Zotu1	1788	2196
926R_inline10	IT006	Zotu2	194	2196
926R_inline10	IT006	Zotu3	183	2196
926R_inline10	IT006	Zotu10	15	2196
926R_inline10	IT006	Zotu18	16	2196
926R_inline10	IT007	Zotu1	1484	1977
926R_inline10	IT007	Zotu2	388	1977
926R_inline10	IT007	Zotu3	82	1977
926R_inline10	IT007	Zotu9	6	1977
926R_inline10	IT007	Zotu10	10	1977
926R_inline10	IT007	Zotu21	7	1977
926R_inline10	IT008	Zotu1	1088	1267
926R_inline10	IT008	Zotu2	141	1267
926R_inline10	IT008	Zotu3	33	1267
926R_inline10	IT008	Zotu20	5	1267
926R_inline10	IT009	Zotu1	1579	1994
926R_inline10	IT009	Zotu2	293	1994
926R_inline10	IT009	Zotu3	47	1994
926R_inline10	IT009	Zotu9	6	1994
926R_inline10	IT009	Zotu14	38	1994
926R_inline10	IT009	Zotu18	23	1994
926R_inline10	IT009	Zotu20	4	1994
926R_inline10	IT009	Zotu21	4	1994
926R_inline10	IT010	Zotu1	1408	1678
926R_inline10	IT010	Zotu2	208	1678
926R_inline10	IT010	Zotu3	57	1678
926R_inline10	IT010	Zotu21	5	1678
926R_inline10	IT011	Zotu1	1577	1976
926R_inline10	IT011	Zotu2	282	1976
926R_inline10	IT011	Zotu3	117	1976
926R_inline10	IT012	Zotu1	699	1167
926R_inline10	IT012	Zotu2	248	1167
926R_inline10	IT012	Zotu3	95	1167
926R_inline10	IT012	Zotu9	4	1167
926R_inline10	IT012	Zotu11	10	1167
926R_inline10	IT012	Zotu15	16	1167
926R_inline10	IT012	Zotu16	31	1167
926R_inline10	IT012	Zotu18	24	1167
926R_inline10	IT012	Zotu20	16	1167
926R_inline10	IT012	Zotu26	15	1167
926R_inline10	IT012	Zotu31	5	1167
926R_inline10	IT012	Zotu36	4	1167
926R_inline10	IT013	Zotu2	543	990
926R_inline10	IT013	Zotu3	447	990
926R_inline10	IT014	Zotu1	9	2271
926R_inline10	IT014	Zotu2	1459	2271
926R_inline10	IT014	Zotu3	803	2271
926R_inline10	IT015	Zotu1	4	2690
926R_inline10	IT015	Zotu2	1462	2690
926R_inline10	IT015	Zotu3	1224	2690
926R_inline10	IT016	Zotu2	1190	1892
926R_inline10	IT016	Zotu3	702	1892
926R_inline10	IT017	Zotu1	5	1982
926R_inline10	IT017	Zotu2	1196	1982
926R_inline10	IT017	Zotu3	775	1982
926R_inline10	IT017	Zotu4	6	1982
926R_inline10	IT018	Zotu1	25	2893
926R_inline10	IT018	Zotu2	1665	2893
926R_inline10	IT018	Zotu3	1197	2893
926R_inline10	IT018	Zotu4	6	2893
926R_inline10	IT019	Zotu1	16	3582
926R_inline10	IT019	Zotu2	2131	3582
926R_inline10	IT019	Zotu3	1385	3582
926R_inline10	IT019	Zotu6	5	3582
926R_inline10	IT019	Zotu16	4	3582
926R_inline10	IT019	Zotu19	36	3582
926R_inline10	IT019	Zotu58	5	3582
926R_inline10	IT020	Zotu1	8	3192
926R_inline10	IT020	Zotu2	473	3192
926R_inline10	IT020	Zotu3	2346	3192
926R_inline10	IT020	Zotu19	365	3192
926R_inline10	IT021	Zotu3	1756	2124
926R_inline10	IT021	Zotu19	368	2124
926R_inline10	IT022	Zotu1	4	875
926R_inline10	IT022	Zotu2	538	875
926R_inline10	IT022	Zotu3	333	875
926R_inline10	IT023	Zotu1	607	2317
926R_inline10	IT023	Zotu2	947	2317
926R_inline10	IT023	Zotu3	763	2317
926R_inline10	IT024	Zotu2	624	1155
926R_inline10	IT024	Zotu3	531	1155
926R_inline10	IT025	Zotu1	6	3930
926R_inline10	IT025	Zotu2	2194	3930
926R_inline10	IT025	Zotu3	1619	3930
926R_inline10	IT025	Zotu8	104	3930
926R_inline10	IT025	Zotu83	7	3930
926R_inline10	IT026	Zotu2	1261	2072
926R_inline10	IT026	Zotu3	773	2072
926R_inline10	IT026	Zotu8	38	2072
926R_inline10	IT027	Zotu1	7	2229
926R_inline10	IT027	Zotu2	1138	2229
926R_inline10	IT027	Zotu3	1016	2229
926R_inline10	IT027	Zotu8	68	2229
926R_inline10	IT028	Zotu1	2193	2805
926R_inline10	IT028	Zotu2	275	2805
926R_inline10	IT028	Zotu3	242	2805
926R_inline10	IT028	Zotu9	4	2805
926R_inline10	IT028	Zotu10	17	2805
926R_inline10	IT028	Zotu14	56	2805
926R_inline10	IT028	Zotu18	18	2805
926R_inline10	IT029	Zotu1	1991	2300
926R_inline10	IT029	Zotu2	148	2300
926R_inline10	IT029	Zotu3	141	2300
926R_inline10	IT029	Zotu15	10	2300
926R_inline10	IT029	Zotu18	10	2300
926R_inline10	IT030	Zotu1	1515	1683
926R_inline10	IT030	Zotu2	26	1683
926R_inline10	IT030	Zotu3	118	1683
926R_inline10	IT030	Zotu10	19	1683
926R_inline10	IT030	Zotu14	5	1683
926R_inline10	IT031	Zotu1	2118	3004
926R_inline10	IT031	Zotu2	606	3004
926R_inline10	IT031	Zotu3	173	3004
926R_inline10	IT031	Zotu9	8	3004
926R_inline10	IT031	Zotu10	22	3004
926R_inline10	IT031	Zotu14	77	3004
926R_inline10	IT032	Zotu1	1447	1907
926R_inline10	IT032	Zotu2	367	1907
926R_inline10	IT032	Zotu3	79	1907
926R_inline10	IT032	Zotu10	8	1907
926R_inline10	IT032	Zotu20	6	1907
926R_inline10	IT033	Zotu1	1067	1379
926R_inline10	IT033	Zotu2	242	1379
926R_inline10	IT033	Zotu3	65	1379
926R_inline10	IT033	Zotu21	5	1379
926R_inline10	IT034	Zotu1	25	3501
926R_inline10	IT034	Zotu2	4	3501
926R_inline10	IT034	Zotu3	147	3501
926R_inline10	IT034	Zotu4	3245	3501
926R_inline10	IT034	Zotu40	39	3501
926R_inline10	IT034	Zotu65	41	3501
926R_inline10	IT035	Zotu1	8	2766
926R_inline10	IT035	Zotu3	32	2766
926R_inline10	IT035	Zotu4	2726	2766
926R_inline10	IT036	Zotu1	8	4068
926R_inline10	IT036	Zotu2	3836	4068
926R_inline10	IT036	Zotu3	40	4068
926R_inline10	IT036	Zotu4	129	4068
926R_inline10	IT036	Zotu102	32	4068
926R_inline10	IT036	Zotu103	9	4068
926R_inline10	IT036	Zotu114	14	4068
926R_inline10	IT037	Zotu2	1968	2203
926R_inline10	IT037	Zotu4	13	2203
926R_inline10	IT037	Zotu19	205	2203
926R_inline10	IT037	Zotu116	17	2203
926R_inline10	IT038	Zotu1	4	2857
926R_inline10	IT038	Zotu2	6	2857
926R_inline10	IT038	Zotu3	5	2857
926R_inline10	IT038	Zotu4	612	2857
926R_inline10	IT038	Zotu19	2230	2857
926R_inline10	IT039	Zotu1	7	2826
926R_inline10	IT039	Zotu2	14	2826
926R_inline10	IT039	Zotu3	36	2826
926R_inline10	IT039	Zotu4	726	2826
926R_inline10	IT039	Zotu19	2043	2826
926R_inline10	IT040	Zotu1	8	2251
926R_inline10	IT040	Zotu2	2177	2251
926R_inline10	IT040	Zotu3	52	2251
926R_inline10	IT040	Zotu5	10	2251
926R_inline10	IT040	Zotu115	4	2251
926R_inline10	IT041	Zotu2	1001	1057
926R_inline10	IT041	Zotu3	48	1057
926R_inline10	IT041	Zotu5	8	1057
926R_inline10	IT042	Zotu2	833	907
926R_inline10	IT042	Zotu3	74	907
926R_inline10	IT043	Zotu2	887	895
926R_inline10	IT043	Zotu3	8	895
926R_inline10	IT044	Zotu2	3118	3128
926R_inline10	IT044	Zotu8	10	3128
926R_inline10	IT045	Zotu1	65	2888
926R_inline10	IT045	Zotu2	2794	2888
926R_inline10	IT045	Zotu4	4	2888
926R_inline10	IT045	Zotu8	10	2888
926R_inline10	IT045	Zotu13	9	2888
926R_inline10	IT045	Zotu72	6	2888
926R_inline10	IT046	Zotu1	1725	1964
926R_inline10	IT046	Zotu2	187	1964
926R_inline10	IT046	Zotu4	5	1964
926R_inline10	IT046	Zotu9	4	1964
926R_inline10	IT046	Zotu14	31	1964
926R_inline10	IT046	Zotu17	12	1964
926R_inline10	IT047	Zotu1	1284	1453
926R_inline10	IT047	Zotu2	169	1453
926R_inline10	IT048	Zotu1	1479	1683
926R_inline10	IT048	Zotu2	136	1683
926R_inline10	IT048	Zotu9	10	1683
926R_inline10	IT048	Zotu14	38	1683
926R_inline10	IT048	Zotu16	10	1683
926R_inline10	IT048	Zotu18	10	1683
926R_inline10	IT049	Zotu1	1333	1757
926R_inline10	IT049	Zotu2	420	1757
926R_inline10	IT049	Zotu4	4	1757
