primer_name	index	Zotu	count	tot
926R_inline1	IT001	Zotu1	35	95
926R_inline1	IT001	Zotu2	5	95
926R_inline1	IT001	Zotu3	55	95
926R_inline1	IT002	Zotu1	1583	2049
926R_inline1	IT002	Zotu2	344	2049
926R_inline1	IT002	Zotu3	12	2049
926R_inline1	IT002	Zotu5	45	2049
926R_inline1	IT002	Zotu6	25	2049
926R_inline1	IT002	Zotu7	4	2049
926R_inline1	IT002	Zotu10	5	2049
926R_inline1	IT002	Zotu11	19	2049
926R_inline1	IT002	Zotu12	8	2049
926R_inline1	IT002	Zotu13	4	2049
926R_inline1	IT003	Zotu1	1311	1655
926R_inline1	IT003	Zotu2	165	1655
926R_inline1	IT003	Zotu3	87	1655
926R_inline1	IT003	Zotu5	35	1655
926R_inline1	IT003	Zotu6	22	1655
926R_inline1	IT003	Zotu7	4	1655
926R_inline1	IT003	Zotu8	9	1655
926R_inline1	IT003	Zotu11	18	1655
926R_inline1	IT003	Zotu17	4	1655
926R_inline1	IT004	Zotu1	1561	2095
926R_inline1	IT004	Zotu2	207	2095
926R_inline1	IT004	Zotu3	195	2095
926R_inline1	IT004	Zotu4	13	2095
926R_inline1	IT004	Zotu5	34	2095
926R_inline1	IT004	Zotu7	7	2095
926R_inline1	IT004	Zotu8	19	2095
926R_inline1	IT004	Zotu9	14	2095
926R_inline1	IT004	Zotu11	15	2095
926R_inline1	IT004	Zotu14	15	2095
926R_inline1	IT004	Zotu23	15	2095
926R_inline1	IT005	Zotu1	1322	1476
926R_inline1	IT005	Zotu2	37	1476
926R_inline1	IT005	Zotu3	77	1476
926R_inline1	IT005	Zotu6	4	1476
926R_inline1	IT005	Zotu8	9	1476
926R_inline1	IT005	Zotu11	15	1476
926R_inline1	IT005	Zotu14	8	1476
926R_inline1	IT005	Zotu23	4	1476
926R_inline1	IT006	Zotu1	1134	1401
926R_inline1	IT006	Zotu2	156	1401
926R_inline1	IT006	Zotu3	91	1401
926R_inline1	IT006	Zotu5	20	1401
926R_inline1	IT007	Zotu1	537	1997
926R_inline1	IT007	Zotu2	988	1997
926R_inline1	IT007	Zotu3	302	1997
926R_inline1	IT007	Zotu10	16	1997
926R_inline1	IT007	Zotu11	148	1997
926R_inline1	IT007	Zotu12	6	1997
926R_inline1	IT008	Zotu1	1554	2088
926R_inline1	IT008	Zotu2	247	2088
926R_inline1	IT008	Zotu3	150	2088
926R_inline1	IT008	Zotu5	50	2088
926R_inline1	IT008	Zotu6	19	2088
926R_inline1	IT008	Zotu7	5	2088
926R_inline1	IT008	Zotu8	19	2088
926R_inline1	IT008	Zotu10	6	2088
926R_inline1	IT008	Zotu11	24	2088
926R_inline1	IT008	Zotu12	4	2088
926R_inline1	IT008	Zotu14	10	2088
926R_inline1	IT009	Zotu1	1247	1526
926R_inline1	IT009	Zotu2	149	1526
926R_inline1	IT009	Zotu3	71	1526
926R_inline1	IT009	Zotu5	22	1526
926R_inline1	IT009	Zotu8	6	1526
926R_inline1	IT009	Zotu11	18	1526
926R_inline1	IT009	Zotu14	6	1526
926R_inline1	IT009	Zotu22	7	1526
926R_inline1	IT010	Zotu1	1351	1717
926R_inline1	IT010	Zotu2	189	1717
926R_inline1	IT010	Zotu3	117	1717
926R_inline1	IT010	Zotu5	25	1717
926R_inline1	IT010	Zotu6	14	1717
926R_inline1	IT010	Zotu8	10	1717
926R_inline1	IT010	Zotu11	11	1717
926R_inline1	IT011	Zotu1	1135	1712
926R_inline1	IT011	Zotu2	302	1712
926R_inline1	IT011	Zotu3	197	1712
926R_inline1	IT011	Zotu5	48	1712
926R_inline1	IT011	Zotu7	4	1712
926R_inline1	IT011	Zotu10	11	1712
926R_inline1	IT011	Zotu11	15	1712
926R_inline1	IT012	Zotu1	1542	1890
926R_inline1	IT012	Zotu2	126	1890
926R_inline1	IT012	Zotu3	137	1890
926R_inline1	IT012	Zotu5	24	1890
926R_inline1	IT012	Zotu6	9	1890
926R_inline1	IT012	Zotu7	4	1890
926R_inline1	IT012	Zotu8	11	1890
926R_inline1	IT012	Zotu9	9	1890
926R_inline1	IT012	Zotu11	15	1890
926R_inline1	IT012	Zotu14	13	1890
926R_inline1	IT013	Zotu1	105	1134
926R_inline1	IT013	Zotu2	25	1134
926R_inline1	IT013	Zotu3	997	1134
926R_inline1	IT013	Zotu11	7	1134
926R_inline1	IT014	Zotu3	1457	1457
926R_inline1	IT015	Zotu3	1270	1270
926R_inline1	IT016	Zotu3	972	1000
926R_inline1	IT016	Zotu12	18	1000
926R_inline1	IT016	Zotu33	6	1000
926R_inline1	IT016	Zotu34	4	1000
926R_inline1	IT017	Zotu1	6	481
926R_inline1	IT017	Zotu3	469	481
926R_inline1	IT017	Zotu12	6	481
926R_inline1	IT018	Zotu1	6	453
926R_inline1	IT018	Zotu3	436	453
926R_inline1	IT018	Zotu12	11	453
926R_inline1	IT019	Zotu1	912	1776
926R_inline1	IT019	Zotu3	725	1776
926R_inline1	IT019	Zotu10	139	1776
926R_inline1	IT020	Zotu3	1019	1145
926R_inline1	IT020	Zotu10	126	1145
926R_inline1	IT021	Zotu1	89	942
926R_inline1	IT021	Zotu2	11	942
926R_inline1	IT021	Zotu3	703	942
926R_inline1	IT021	Zotu10	126	942
926R_inline1	IT021	Zotu61	6	942
926R_inline1	IT021	Zotu64	7	942
926R_inline1	IT022	Zotu2	456	704
926R_inline1	IT022	Zotu3	244	704
926R_inline1	IT022	Zotu10	4	704
926R_inline1	IT023	Zotu1	58	1218
926R_inline1	IT023	Zotu2	744	1218
926R_inline1	IT023	Zotu3	416	1218
926R_inline1	IT024	Zotu1	5	580
926R_inline1	IT024	Zotu2	404	580
926R_inline1	IT024	Zotu3	171	580
926R_inline1	IT025	Zotu1	6	2446
926R_inline1	IT025	Zotu2	10	2446
926R_inline1	IT025	Zotu3	1485	2446
926R_inline1	IT025	Zotu10	10	2446
926R_inline1	IT025	Zotu11	930	2446
926R_inline1	IT025	Zotu12	5	2446
926R_inline1	IT026	Zotu2	10	2490
926R_inline1	IT026	Zotu3	1583	2490
926R_inline1	IT026	Zotu11	893	2490
926R_inline1	IT026	Zotu27	4	2490
926R_inline1	IT027	Zotu3	1199	2054
926R_inline1	IT027	Zotu11	851	2054
926R_inline1	IT027	Zotu87	4	2054
926R_inline1	IT028	Zotu1	1157	1466
926R_inline1	IT028	Zotu3	261	1466
926R_inline1	IT028	Zotu8	26	1466
926R_inline1	IT028	Zotu14	18	1466
926R_inline1	IT028	Zotu41	4	1466
926R_inline1	IT029	Zotu1	2227	2601
926R_inline1	IT029	Zotu3	317	2601
926R_inline1	IT029	Zotu8	31	2601
926R_inline1	IT029	Zotu9	22	2601
926R_inline1	IT029	Zotu26	4	2601
926R_inline1	IT030	Zotu1	1715	1944
926R_inline1	IT030	Zotu3	177	1944
926R_inline1	IT030	Zotu8	21	1944
926R_inline1	IT030	Zotu14	14	1944
926R_inline1	IT030	Zotu20	4	1944
926R_inline1	IT030	Zotu22	13	1944
926R_inline1	IT031	Zotu1	437	1420
926R_inline1	IT031	Zotu2	586	1420
926R_inline1	IT031	Zotu3	347	1420
926R_inline1	IT031	Zotu4	28	1420
926R_inline1	IT031	Zotu27	22	1420
926R_inline1	IT032	Zotu1	871	2525
926R_inline1	IT032	Zotu2	921	2525
926R_inline1	IT032	Zotu3	729	2525
926R_inline1	IT032	Zotu7	4	2525
926R_inline1	IT033	Zotu1	494	1338
926R_inline1	IT033	Zotu2	466	1338
926R_inline1	IT033	Zotu3	372	1338
926R_inline1	IT033	Zotu11	6	1338
926R_inline1	IT034	Zotu1	10	1545
926R_inline1	IT034	Zotu2	4	1545
926R_inline1	IT034	Zotu12	1531	1545
926R_inline1	IT035	Zotu12	1372	1372
926R_inline1	IT036	Zotu1	5	3015
926R_inline1	IT036	Zotu12	3010	3015
926R_inline1	IT037	Zotu1	7	689
926R_inline1	IT037	Zotu2	77	689
926R_inline1	IT037	Zotu3	97	689
926R_inline1	IT037	Zotu10	330	689
926R_inline1	IT037	Zotu11	7	689
926R_inline1	IT037	Zotu12	171	689
926R_inline1	IT038	Zotu1	5	603
926R_inline1	IT038	Zotu2	20	603
926R_inline1	IT038	Zotu3	40	603
926R_inline1	IT038	Zotu10	322	603
926R_inline1	IT038	Zotu12	216	603
926R_inline1	IT039	Zotu3	7	381
926R_inline1	IT039	Zotu10	276	381
926R_inline1	IT039	Zotu12	98	381
926R_inline1	IT040	Zotu1	13	2071
926R_inline1	IT040	Zotu2	1997	2071
926R_inline1	IT040	Zotu3	24	2071
926R_inline1	IT040	Zotu12	22	2071
926R_inline1	IT040	Zotu14	5	2071
926R_inline1	IT040	Zotu27	4	2071
926R_inline1	IT040	Zotu58	6	2071
926R_inline1	IT041	Zotu2	1350	1375
926R_inline1	IT041	Zotu3	6	1375
926R_inline1	IT041	Zotu12	19	1375
926R_inline1	IT042	Zotu2	1601	1631
926R_inline1	IT042	Zotu3	8	1631
926R_inline1	IT042	Zotu11	16	1631
926R_inline1	IT042	Zotu12	6	1631
926R_inline1	IT043	Zotu2	433	1612
926R_inline1	IT043	Zotu3	59	1612
926R_inline1	IT043	Zotu11	568	1612
926R_inline1	IT043	Zotu12	535	1612
926R_inline1	IT043	Zotu33	13	1612
926R_inline1	IT043	Zotu34	4	1612
926R_inline1	IT044	Zotu2	251	1066
926R_inline1	IT044	Zotu3	35	1066
926R_inline1	IT044	Zotu11	557	1066
926R_inline1	IT044	Zotu12	223	1066
926R_inline1	IT045	Zotu2	50	650
926R_inline1	IT045	Zotu11	409	650
926R_inline1	IT045	Zotu12	187	650
926R_inline1	IT045	Zotu126	4	650
926R_inline1	IT046	Zotu1	1461	1469
926R_inline1	IT046	Zotu12	8	1469
926R_inline1	IT047	Zotu1	1606	1615
926R_inline1	IT047	Zotu12	9	1615
926R_inline1	IT048	Zotu1	1408	1408
926R_inline1	IT049	Zotu1	716	1668
926R_inline1	IT049	Zotu2	928	1668
926R_inline1	IT049	Zotu10	8	1668
926R_inline1	IT049	Zotu12	16	1668
926R_inline1	IT050	Zotu1	1104	2208
926R_inline1	IT050	Zotu2	1043	2208
926R_inline1	IT050	Zotu7	4	2208
926R_inline1	IT050	Zotu12	57	2208
926R_inline1	IT051	Zotu1	752	2100
926R_inline1	IT051	Zotu2	1249	2100
926R_inline1	IT051	Zotu3	7	2100
926R_inline1	IT051	Zotu12	77	2100
926R_inline1	IT051	Zotu50	4	2100
926R_inline1	IT051	Zotu90	5	2100
926R_inline1	IT051	Zotu94	6	2100
926R_inline1	IT052	Zotu1	1233	1666
926R_inline1	IT052	Zotu2	9	1666
926R_inline1	IT052	Zotu3	9	1666
926R_inline1	IT052	Zotu10	415	1666
926R_inline1	IT053	Zotu2	12	708
926R_inline1	IT053	Zotu3	147	708
926R_inline1	IT053	Zotu10	549	708
926R_inline1	IT054	Zotu1	8	1139
926R_inline1	IT054	Zotu2	18	1139
926R_inline1	IT054	Zotu3	26	1139
926R_inline1	IT054	Zotu10	1075	1139
926R_inline1	IT054	Zotu136	4	1139
926R_inline1	IT054	Zotu137	4	1139
926R_inline1	IT054	Zotu138	4	1139
926R_inline1	IT055	Zotu2	1763	1871
926R_inline1	IT055	Zotu3	4	1871
926R_inline1	IT055	Zotu10	75	1871
926R_inline1	IT055	Zotu31	12	1871
926R_inline1	IT055	Zotu70	10	1871
926R_inline1	IT055	Zotu106	7	1871
926R_inline1	IT056	Zotu1	4	1700
926R_inline1	IT056	Zotu2	1610	1700
926R_inline1	IT056	Zotu3	12	1700
926R_inline1	IT056	Zotu10	69	1700
926R_inline1	IT056	Zotu106	5	1700
926R_inline1	IT057	Zotu2	1038	1090
926R_inline1	IT057	Zotu10	42	1090
926R_inline1	IT057	Zotu11	6	1090
926R_inline1	IT057	Zotu70	4	1090
926R_inline1	IT058	Zotu1	1571	2335
926R_inline1	IT058	Zotu10	260	2335
926R_inline1	IT058	Zotu11	504	2335
926R_inline1	IT059	Zotu1	17	1720
926R_inline1	IT059	Zotu2	649	1720
926R_inline1	IT059	Zotu10	432	1720
926R_inline1	IT059	Zotu11	622	1720
926R_inline1	IT060	Zotu2	32	840
926R_inline1	IT060	Zotu10	273	840
926R_inline1	IT060	Zotu11	517	840
926R_inline1	IT060	Zotu143	18	840
926R_inline1	IT061	Zotu1	1707	1767
926R_inline1	IT061	Zotu2	18	1767
926R_inline1	IT061	Zotu5	6	1767
926R_inline1	IT061	Zotu10	29	1767
926R_inline1	IT061	Zotu31	7	1767
926R_inline1	IT062	Zotu1	2148	2342
926R_inline1	IT062	Zotu2	8	2342
926R_inline1	IT062	Zotu3	4	2342
926R_inline1	IT062	Zotu10	139	2342
926R_inline1	IT062	Zotu31	21	2342
926R_inline1	IT062	Zotu68	18	2342
926R_inline1	IT062	Zotu135	4	2342
926R_inline1	IT063	Zotu1	1303	1441
926R_inline1	IT063	Zotu2	8	1441
926R_inline1	IT063	Zotu10	120	1441
926R_inline1	IT063	Zotu68	10	1441
926R_inline1	IT064	Zotu1	651	1356
926R_inline1	IT064	Zotu2	587	1356
926R_inline1	IT064	Zotu10	111	1356
926R_inline1	IT064	Zotu90	7	1356
926R_inline1	IT065	Zotu1	692	1393
926R_inline1	IT065	Zotu2	571	1393
926R_inline1	IT065	Zotu10	123	1393
926R_inline1	IT065	Zotu90	7	1393
926R_inline1	IT066	Zotu1	918	1765
926R_inline1	IT066	Zotu2	728	1765
926R_inline1	IT066	Zotu10	99	1765
926R_inline1	IT066	Zotu31	14	1765
926R_inline1	IT066	Zotu90	6	1765
926R_inline1	IT067	Zotu2	2076	2106
926R_inline1	IT067	Zotu3	9	2106
926R_inline1	IT067	Zotu11	21	2106
926R_inline1	IT068	Zotu2	1265	1271
926R_inline1	IT068	Zotu3	6	1271
926R_inline1	IT069	Zotu2	1316	1320
926R_inline1	IT069	Zotu3	4	1320
926R_inline1	IT070	Zotu2	964	1154
926R_inline1	IT070	Zotu11	172	1154
926R_inline1	IT070	Zotu117	18	1154
926R_inline1	IT071	Zotu2	1638	1841
926R_inline1	IT071	Zotu11	195	1841
926R_inline1	IT071	Zotu159	4	1841
926R_inline1	IT071	Zotu160	4	1841
926R_inline1	IT072	Zotu1	7	2281
926R_inline1	IT072	Zotu2	1497	2281
926R_inline1	IT072	Zotu10	4	2281
926R_inline1	IT072	Zotu11	773	2281
926R_inline1	IT073	Zotu1	657	1122
926R_inline1	IT073	Zotu2	465	1122
926R_inline1	IT074	Zotu1	976	1214
926R_inline1	IT074	Zotu2	238	1214
926R_inline1	IT075	Zotu1	678	1050
926R_inline1	IT075	Zotu2	372	1050
926R_inline1	IT076	Zotu1	690	2043
926R_inline1	IT076	Zotu2	1345	2043
926R_inline1	IT076	Zotu3	8	2043
926R_inline1	IT077	Zotu1	316	1081
926R_inline1	IT077	Zotu2	765	1081
926R_inline1	IT078	Zotu1	618	1758
926R_inline1	IT078	Zotu2	1125	1758
926R_inline1	IT078	Zotu11	11	1758
926R_inline1	IT078	Zotu90	4	1758
926R_inline1	IT079	Zotu1	15	1259
926R_inline1	IT079	Zotu2	312	1259
926R_inline1	IT079	Zotu3	10	1259
926R_inline1	IT079	Zotu11	922	1259
926R_inline1	IT080	Zotu1	31	1010
926R_inline1	IT080	Zotu2	14	1010
926R_inline1	IT080	Zotu3	12	1010
926R_inline1	IT080	Zotu11	949	1010
926R_inline1	IT080	Zotu166	4	1010
926R_inline1	IT081	Zotu1	7	767
926R_inline1	IT081	Zotu2	413	767
926R_inline1	IT081	Zotu3	5	767
926R_inline1	IT081	Zotu11	342	767
926R_inline1	IT082	Zotu1	1630	1710
926R_inline1	IT082	Zotu11	80	1710
926R_inline1	IT083	Zotu1	1417	1444
926R_inline1	IT083	Zotu11	27	1444
926R_inline1	IT084	Zotu1	2108	2201
926R_inline1	IT084	Zotu11	80	2201
926R_inline1	IT084	Zotu13	7	2201
926R_inline1	IT084	Zotu16	6	2201
926R_inline1	IT085	Zotu1	681	2098
926R_inline1	IT085	Zotu2	1139	2098
926R_inline1	IT085	Zotu11	278	2098
926R_inline1	IT086	Zotu1	344	1045
926R_inline1	IT086	Zotu2	605	1045
926R_inline1	IT086	Zotu11	96	1045
926R_inline1	IT087	Zotu1	660	1643
926R_inline1	IT087	Zotu2	789	1643
926R_inline1	IT087	Zotu11	190	1643
926R_inline1	IT087	Zotu90	4	1643
926R_inline1	IT088	Zotu1	1177	1184
926R_inline1	IT088	Zotu2	7	1184
926R_inline1	IT089	Zotu1	1267	1267
926R_inline1	IT090	Zotu1	1368	1471
926R_inline1	IT090	Zotu2	103	1471
926R_inline1	IT091	Zotu1	1750	2164
926R_inline1	IT091	Zotu2	312	2164
926R_inline1	IT091	Zotu3	7	2164
926R_inline1	IT091	Zotu5	57	2164
926R_inline1	IT091	Zotu6	30	2164
926R_inline1	IT091	Zotu7	8	2164
926R_inline1	IT092	Zotu1	858	1332
926R_inline1	IT092	Zotu2	406	1332
926R_inline1	IT092	Zotu5	63	1332
926R_inline1	IT092	Zotu7	5	1332
926R_inline1	IT093	Zotu1	1083	1252
926R_inline1	IT093	Zotu2	159	1252
926R_inline1	IT093	Zotu4	10	1252
926R_inline1	IT094	Zotu1	582	1360
926R_inline1	IT094	Zotu2	770	1360
926R_inline1	IT094	Zotu90	8	1360
926R_inline1	IT095	Zotu1	500	1222
926R_inline1	IT095	Zotu2	717	1222
926R_inline1	IT095	Zotu90	5	1222
926R_inline1	IT096	Zotu1	626	1564
926R_inline1	IT096	Zotu2	929	1564
926R_inline1	IT096	Zotu90	9	1564
926R_inline10	IT001	Zotu1	804	1171
926R_inline10	IT001	Zotu2	306	1171
926R_inline10	IT001	Zotu5	41	1171
926R_inline10	IT001	Zotu6	20	1171
926R_inline10	IT002	Zotu1	840	1335
926R_inline10	IT002	Zotu2	495	1335
926R_inline10	IT003	Zotu1	851	1179
926R_inline10	IT003	Zotu2	268	1179
926R_inline10	IT003	Zotu3	54	1179
926R_inline10	IT003	Zotu8	6	1179
926R_inline10	IT004	Zotu1	1319	2002
926R_inline10	IT004	Zotu2	500	2002
926R_inline10	IT004	Zotu3	170	2002
926R_inline10	IT004	Zotu8	13	2002
926R_inline10	IT005	Zotu1	788	1192
926R_inline10	IT005	Zotu2	303	1192
926R_inline10	IT005	Zotu3	95	1192
926R_inline10	IT005	Zotu14	6	1192
926R_inline10	IT006	Zotu1	1165	1512
926R_inline10	IT006	Zotu2	277	1512
926R_inline10	IT006	Zotu3	64	1512
926R_inline10	IT006	Zotu8	6	1512
926R_inline10	IT007	Zotu1	1266	1857
926R_inline10	IT007	Zotu2	339	1857
926R_inline10	IT007	Zotu3	183	1857
926R_inline10	IT007	Zotu5	48	1857
926R_inline10	IT007	Zotu7	7	1857
926R_inline10	IT007	Zotu8	14	1857
926R_inline10	IT008	Zotu1	1397	2024
926R_inline10	IT008	Zotu2	478	2024
926R_inline10	IT008	Zotu3	75	2024
926R_inline10	IT008	Zotu5	68	2024
926R_inline10	IT008	Zotu7	6	2024
926R_inline10	IT009	Zotu1	1316	1736
926R_inline10	IT009	Zotu2	308	1736
926R_inline10	IT009	Zotu3	100	1736
926R_inline10	IT009	Zotu7	4	1736
926R_inline10	IT009	Zotu8	8	1736
926R_inline10	IT010	Zotu1	1194	1541
926R_inline10	IT010	Zotu2	276	1541
926R_inline10	IT010	Zotu3	66	1541
926R_inline10	IT010	Zotu8	5	1541
926R_inline10	IT011	Zotu1	682	969
926R_inline10	IT011	Zotu2	262	969
926R_inline10	IT011	Zotu3	25	969
926R_inline10	IT012	Zotu1	1257	1972
926R_inline10	IT012	Zotu2	597	1972
926R_inline10	IT012	Zotu3	99	1972
926R_inline10	IT012	Zotu7	4	1972
926R_inline10	IT012	Zotu8	10	1972
926R_inline10	IT012	Zotu44	5	1972
926R_inline10	IT013	Zotu2	1051	1885
926R_inline10	IT013	Zotu3	834	1885
926R_inline10	IT014	Zotu1	800	1465
926R_inline10	IT014	Zotu2	406	1465
926R_inline10	IT014	Zotu3	259	1465
926R_inline10	IT015	Zotu1	8	2308
926R_inline10	IT015	Zotu2	1394	2308
926R_inline10	IT015	Zotu3	906	2308
926R_inline10	IT016	Zotu1	31	2552
926R_inline10	IT016	Zotu2	1349	2552
926R_inline10	IT016	Zotu3	1097	2552
926R_inline10	IT016	Zotu58	71	2552
926R_inline10	IT016	Zotu65	4	2552
926R_inline10	IT017	Zotu1	1194	1997
926R_inline10	IT017	Zotu2	546	1997
926R_inline10	IT017	Zotu3	221	1997
926R_inline10	IT017	Zotu8	21	1997
926R_inline10	IT017	Zotu14	15	1997
926R_inline10	IT018	Zotu1	976	1610
926R_inline10	IT018	Zotu2	449	1610
926R_inline10	IT018	Zotu3	174	1610
926R_inline10	IT018	Zotu8	11	1610
926R_inline10	IT019	Zotu1	1825	2618
926R_inline10	IT019	Zotu2	351	2618
926R_inline10	IT019	Zotu3	302	2618
926R_inline10	IT019	Zotu5	61	2618
926R_inline10	IT019	Zotu8	36	2618
926R_inline10	IT019	Zotu10	16	2618
926R_inline10	IT019	Zotu14	22	2618
926R_inline10	IT019	Zotu68	5	2618
926R_inline10	IT020	Zotu1	1935	2836
926R_inline10	IT020	Zotu2	288	2836
926R_inline10	IT020	Zotu3	395	2836
926R_inline10	IT020	Zotu5	63	2836
926R_inline10	IT020	Zotu6	22	2836
926R_inline10	IT020	Zotu7	4	2836
926R_inline10	IT020	Zotu8	52	2836
926R_inline10	IT020	Zotu10	38	2836
926R_inline10	IT020	Zotu14	31	2836
926R_inline10	IT020	Zotu31	8	2836
926R_inline10	IT021	Zotu1	5	2133
926R_inline10	IT021	Zotu2	1233	2133
926R_inline10	IT021	Zotu3	824	2133
926R_inline10	IT021	Zotu10	58	2133
926R_inline10	IT021	Zotu70	9	2133
926R_inline10	IT021	Zotu72	4	2133
926R_inline10	IT022	Zotu1	1441	2312
926R_inline10	IT022	Zotu2	586	2312
926R_inline10	IT022	Zotu3	258	2312
926R_inline10	IT022	Zotu7	6	2312
926R_inline10	IT022	Zotu8	17	2312
926R_inline10	IT022	Zotu18	4	2312
926R_inline10	IT023	Zotu1	125	2752
926R_inline10	IT023	Zotu2	1411	2752
926R_inline10	IT023	Zotu3	1211	2752
926R_inline10	IT023	Zotu55	5	2752
926R_inline10	IT024	Zotu1	49	1782
926R_inline10	IT024	Zotu2	901	1782
926R_inline10	IT024	Zotu3	825	1782
926R_inline10	IT024	Zotu56	7	1782
926R_inline10	IT025	Zotu1	991	2179
926R_inline10	IT025	Zotu2	970	2179
926R_inline10	IT025	Zotu3	209	2179
926R_inline10	IT025	Zotu7	4	2179
926R_inline10	IT025	Zotu11	5	2179
926R_inline10	IT026	Zotu1	20	2992
926R_inline10	IT026	Zotu2	1645	2992
926R_inline10	IT026	Zotu3	1291	2992
926R_inline10	IT026	Zotu11	36	2992
926R_inline10	IT027	Zotu1	1208	2376
926R_inline10	IT027	Zotu2	785	2376
926R_inline10	IT027	Zotu3	349	2376
926R_inline10	IT027	Zotu7	7	2376
926R_inline10	IT027	Zotu11	27	2376
926R_inline10	IT028	Zotu1	1570	2249
926R_inline10	IT028	Zotu2	374	2249
926R_inline10	IT028	Zotu3	261	2249
926R_inline10	IT028	Zotu8	25	2249
926R_inline10	IT028	Zotu14	19	2249
926R_inline10	IT029	Zotu1	1719	2243
926R_inline10	IT029	Zotu2	293	2243
926R_inline10	IT029	Zotu3	162	2243
926R_inline10	IT029	Zotu5	50	2243
926R_inline10	IT029	Zotu7	5	2243
926R_inline10	IT029	Zotu8	14	2243
926R_inline10	IT030	Zotu1	1265	1665
926R_inline10	IT030	Zotu2	240	1665
926R_inline10	IT030	Zotu3	111	1665
926R_inline10	IT030	Zotu5	32	1665
926R_inline10	IT030	Zotu8	10	1665
926R_inline10	IT030	Zotu9	7	1665
926R_inline10	IT031	Zotu1	2054	2811
926R_inline10	IT031	Zotu2	400	2811
926R_inline10	IT031	Zotu3	252	2811
926R_inline10	IT031	Zotu5	69	2811
926R_inline10	IT031	Zotu8	30	2811
926R_inline10	IT031	Zotu17	6	2811
926R_inline10	IT032	Zotu1	1648	2495
926R_inline10	IT032	Zotu2	467	2495
926R_inline10	IT032	Zotu3	250	2495
926R_inline10	IT032	Zotu5	78	2495
926R_inline10	IT032	Zotu7	5	2495
926R_inline10	IT032	Zotu8	31	2495
926R_inline10	IT032	Zotu14	16	2495
926R_inline10	IT033	Zotu1	1281	1795
926R_inline10	IT033	Zotu2	334	1795
926R_inline10	IT033	Zotu3	149	1795
926R_inline10	IT033	Zotu7	4	1795
926R_inline10	IT033	Zotu8	16	1795
926R_inline10	IT033	Zotu14	11	1795
926R_inline10	IT034	Zotu1	2081	2368
926R_inline10	IT034	Zotu2	196	2368
926R_inline10	IT034	Zotu5	38	2368
926R_inline10	IT034	Zotu7	4	2368
926R_inline10	IT034	Zotu12	41	2368
926R_inline10	IT034	Zotu95	8	2368
926R_inline10	IT035	Zotu1	1793	2310
926R_inline10	IT035	Zotu2	400	2310
926R_inline10	IT035	Zotu5	71	2310
926R_inline10	IT035	Zotu7	6	2310
926R_inline10	IT035	Zotu12	27	2310
926R_inline10	IT035	Zotu17	5	2310
926R_inline10	IT035	Zotu95	8	2310
926R_inline10	IT036	Zotu1	1845	2655
926R_inline10	IT036	Zotu2	600	2655
926R_inline10	IT036	Zotu3	7	2655
926R_inline10	IT036	Zotu5	112	2655
926R_inline10	IT036	Zotu6	41	2655
926R_inline10	IT036	Zotu12	37	2655
926R_inline10	IT036	Zotu24	5	2655
926R_inline10	IT036	Zotu94	4	2655
926R_inline10	IT036	Zotu95	4	2655
926R_inline10	IT037	Zotu2	1509	2135
926R_inline10	IT037	Zotu3	101	2135
926R_inline10	IT037	Zotu10	432	2135
926R_inline10	IT037	Zotu12	77	2135
926R_inline10	IT037	Zotu58	8	2135
926R_inline10	IT037	Zotu93	8	2135
926R_inline10	IT038	Zotu1	1680	2129
926R_inline10	IT038	Zotu2	263	2129
926R_inline10	IT038	Zotu3	4	2129
926R_inline10	IT038	Zotu5	51	2129
926R_inline10	IT038	Zotu6	19	2129
926R_inline10	IT038	Zotu7	4	2129
926R_inline10	IT038	Zotu10	97	2129
926R_inline10	IT038	Zotu12	11	2129
926R_inline10	IT039	Zotu1	1358	2399
926R_inline10	IT039	Zotu2	971	2399
926R_inline10	IT039	Zotu10	59	2399
926R_inline10	IT039	Zotu12	7	2399
926R_inline10	IT039	Zotu19	4	2399
926R_inline10	IT040	Zotu1	1030	1880
926R_inline10	IT040	Zotu2	833	1880
926R_inline10	IT040	Zotu3	7	1880
926R_inline10	IT040	Zotu7	6	1880
926R_inline10	IT040	Zotu36	4	1880
926R_inline10	IT041	Zotu2	2696	2787
926R_inline10	IT041	Zotu3	67	2787
926R_inline10	IT041	Zotu14	6	2787
926R_inline10	IT041	Zotu27	5	2787
926R_inline10	IT041	Zotu58	5	2787
926R_inline10	IT041	Zotu115	8	2787
926R_inline10	IT042	Zotu2	2852	2891
926R_inline10	IT042	Zotu3	35	2891
926R_inline10	IT042	Zotu79	4	2891
926R_inline10	IT043	Zotu1	974	1688
926R_inline10	IT043	Zotu2	701	1688
926R_inline10	IT043	Zotu3	9	1688
926R_inline10	IT043	Zotu11	4	1688
926R_inline10	IT044	Zotu1	1498	2788
926R_inline10	IT044	Zotu2	1236	2788
926R_inline10	IT044	Zotu11	38	2788
926R_inline10	IT044	Zotu12	11	2788
926R_inline10	IT044	Zotu50	5	2788
926R_inline10	IT045	Zotu1	1175	2173
926R_inline10	IT045	Zotu2	960	2173
926R_inline10	IT045	Zotu11	34	2173
926R_inline10	IT045	Zotu12	4	2173
926R_inline10	IT046	Zotu1	1610	2221
926R_inline10	IT046	Zotu2	606	2221
926R_inline10	IT046	Zotu7	5	2221
926R_inline10	IT047	Zotu1	1537	2207
