primer_name	index	Zotu	count	tot
926R_inline6	IT090	Zotu1	2244	2303
926R_inline6	IT090	Zotu2	55	2303
926R_inline6	IT090	Zotu15	4	2303
926R_inline6	IT091	Zotu1	1426	1843
926R_inline6	IT091	Zotu2	417	1843
926R_inline6	IT092	Zotu1	1323	1624
926R_inline6	IT092	Zotu2	301	1624
926R_inline6	IT093	Zotu1	3063	3856
926R_inline6	IT093	Zotu2	793	3856
926R_inline6	IT094	Zotu1	1308	2480
926R_inline6	IT094	Zotu2	1172	2480
926R_inline6	IT095	Zotu1	718	1329
926R_inline6	IT095	Zotu2	611	1329
926R_inline6	IT096	Zotu1	916	1765
926R_inline6	IT096	Zotu2	849	1765
926R_inline7	IT001	Zotu1	4	4
926R_inline7	IT002	Zotu1	1622	1749
926R_inline7	IT002	Zotu2	123	1749
926R_inline7	IT002	Zotu4	4	1749
926R_inline7	IT003	Zotu1	569	647
926R_inline7	IT003	Zotu2	44	647
926R_inline7	IT003	Zotu3	34	647
926R_inline7	IT004	Zotu1	994	1120
926R_inline7	IT004	Zotu2	80	1120
926R_inline7	IT004	Zotu3	42	1120
926R_inline7	IT004	Zotu19	4	1120
926R_inline7	IT005	Zotu1	6099	6852
926R_inline7	IT005	Zotu2	413	6852
926R_inline7	IT005	Zotu3	210	6852
926R_inline7	IT005	Zotu4	9	6852
926R_inline7	IT005	Zotu5	7	6852
926R_inline7	IT005	Zotu7	15	6852
926R_inline7	IT005	Zotu8	17	6852
926R_inline7	IT005	Zotu14	57	6852
926R_inline7	IT005	Zotu19	17	6852
926R_inline7	IT005	Zotu39	4	6852
926R_inline7	IT005	Zotu46	4	6852
926R_inline7	IT006	Zotu1	986	1159
926R_inline7	IT006	Zotu2	119	1159
926R_inline7	IT006	Zotu3	54	1159
926R_inline7	IT007	Zotu1	443	706
926R_inline7	IT007	Zotu2	196	706
926R_inline7	IT007	Zotu3	63	706
926R_inline7	IT007	Zotu4	4	706
926R_inline7	IT008	Zotu1	1081	1292
926R_inline7	IT008	Zotu2	147	1292
926R_inline7	IT008	Zotu3	59	1292
926R_inline7	IT008	Zotu7	5	1292
926R_inline7	IT009	Zotu1	3551	4265
926R_inline7	IT009	Zotu2	481	4265
926R_inline7	IT009	Zotu3	207	4265
926R_inline7	IT009	Zotu4	5	4265
926R_inline7	IT009	Zotu8	6	4265
926R_inline7	IT009	Zotu19	15	4265
926R_inline7	IT010	Zotu1	1363	1609
926R_inline7	IT010	Zotu2	171	1609
926R_inline7	IT010	Zotu3	56	1609
926R_inline7	IT010	Zotu4	5	1609
926R_inline7	IT010	Zotu7	4	1609
926R_inline7	IT010	Zotu8	5	1609
926R_inline7	IT010	Zotu20	5	1609
926R_inline7	IT011	Zotu1	965	1057
926R_inline7	IT011	Zotu2	51	1057
926R_inline7	IT011	Zotu3	36	1057
926R_inline7	IT011	Zotu4	5	1057
926R_inline7	IT012	Zotu1	1337	1398
926R_inline7	IT012	Zotu2	22	1398
926R_inline7	IT012	Zotu3	39	1398
926R_inline7	IT013	Zotu2	531	2366
926R_inline7	IT013	Zotu3	1835	2366
926R_inline7	IT014	Zotu1	14	1813
926R_inline7	IT014	Zotu2	706	1813
926R_inline7	IT014	Zotu3	1093	1813
926R_inline7	IT015	Zotu2	178	403
926R_inline7	IT015	Zotu3	225	403
926R_inline7	IT016	Zotu2	31	106
926R_inline7	IT016	Zotu3	75	106
926R_inline7	IT017	Zotu2	1134	3964
926R_inline7	IT017	Zotu3	2693	3964
926R_inline7	IT017	Zotu8	106	3964
926R_inline7	IT017	Zotu53	22	3964
926R_inline7	IT017	Zotu60	9	3964
926R_inline7	IT018	Zotu1	12	959
926R_inline7	IT018	Zotu2	179	959
926R_inline7	IT018	Zotu3	752	959
926R_inline7	IT018	Zotu8	16	959
926R_inline7	IT019	Zotu2	90	409
926R_inline7	IT019	Zotu3	310	409
926R_inline7	IT019	Zotu5	9	409
926R_inline7	IT020	Zotu2	73	261
926R_inline7	IT020	Zotu3	175	261
926R_inline7	IT020	Zotu5	13	261
926R_inline7	IT021	Zotu1	5	1721
926R_inline7	IT021	Zotu2	9	1721
926R_inline7	IT021	Zotu3	1657	1721
926R_inline7	IT021	Zotu5	50	1721
926R_inline7	IT022	Zotu1	6	798
926R_inline7	IT022	Zotu2	314	798
926R_inline7	IT022	Zotu3	478	798
926R_inline7	IT023	Zotu2	158	351
926R_inline7	IT023	Zotu3	193	351
926R_inline7	IT024	Zotu2	81	204
926R_inline7	IT024	Zotu3	123	204
926R_inline7	IT025	Zotu2	2836	9585
926R_inline7	IT025	Zotu3	4731	9585
926R_inline7	IT025	Zotu4	2018	9585
926R_inline7	IT026	Zotu2	334	916
926R_inline7	IT026	Zotu3	443	916
926R_inline7	IT026	Zotu4	139	916
926R_inline7	IT027	Zotu1	4	991
926R_inline7	IT027	Zotu2	403	991
926R_inline7	IT027	Zotu3	481	991
926R_inline7	IT027	Zotu4	103	991
926R_inline7	IT028	Zotu1	955	1033
926R_inline7	IT028	Zotu3	78	1033
926R_inline7	IT029	Zotu1	5274	5649
926R_inline7	IT029	Zotu2	7	5649
926R_inline7	IT029	Zotu3	368	5649
926R_inline7	IT030	Zotu1	2600	2825
926R_inline7	IT030	Zotu3	211	2825
926R_inline7	IT030	Zotu19	14	2825
926R_inline7	IT031	Zotu1	798	1214
926R_inline7	IT031	Zotu2	234	1214
926R_inline7	IT031	Zotu3	182	1214
926R_inline7	IT032	Zotu1	619	900
926R_inline7	IT032	Zotu2	174	900
926R_inline7	IT032	Zotu3	107	900
926R_inline7	IT033	Zotu1	3459	5228
926R_inline7	IT033	Zotu2	1186	5228
926R_inline7	IT033	Zotu3	577	5228
926R_inline7	IT033	Zotu10	6	5228
926R_inline7	IT034	Zotu2	1276	1678
926R_inline7	IT034	Zotu3	13	1678
926R_inline7	IT034	Zotu8	389	1678
926R_inline7	IT035	Zotu1	4	497
926R_inline7	IT035	Zotu2	472	497
926R_inline7	IT035	Zotu8	21	497
926R_inline7	IT036	Zotu2	266	270
926R_inline7	IT036	Zotu8	4	270
926R_inline7	IT037	Zotu2	2319	3136
926R_inline7	IT037	Zotu3	15	3136
926R_inline7	IT037	Zotu5	541	3136
926R_inline7	IT037	Zotu8	261	3136
926R_inline7	IT038	Zotu1	4	323
926R_inline7	IT038	Zotu2	252	323
926R_inline7	IT038	Zotu5	34	323
926R_inline7	IT038	Zotu8	33	323
926R_inline7	IT039	Zotu5	7	13
926R_inline7	IT039	Zotu8	6	13
926R_inline7	IT040	Zotu2	326	342
926R_inline7	IT040	Zotu3	5	342
926R_inline7	IT040	Zotu8	11	342
926R_inline7	IT041	Zotu2	1015	1043
926R_inline7	IT041	Zotu3	23	1043
926R_inline7	IT041	Zotu8	5	1043
926R_inline7	IT042	Zotu2	2769	2869
926R_inline7	IT042	Zotu3	68	2869
926R_inline7	IT042	Zotu8	19	2869
926R_inline7	IT042	Zotu19	6	2869
926R_inline7	IT042	Zotu113	7	2869
926R_inline7	IT043	Zotu2	224	239
926R_inline7	IT043	Zotu4	10	239
926R_inline7	IT043	Zotu8	5	239
926R_inline7	IT044	Zotu2	291	305
926R_inline7	IT044	Zotu4	8	305
926R_inline7	IT044	Zotu8	6	305
926R_inline7	IT045	Zotu2	5309	5655
926R_inline7	IT045	Zotu3	9	5655
926R_inline7	IT045	Zotu4	213	5655
926R_inline7	IT045	Zotu8	124	5655
926R_inline7	IT046	Zotu1	3741	3804
926R_inline7	IT046	Zotu2	31	3804
926R_inline7	IT046	Zotu8	22	3804
926R_inline7	IT046	Zotu10	4	3804
926R_inline7	IT046	Zotu14	6	3804
926R_inline7	IT047	Zotu1	4	4
926R_inline7	IT048	Zotu1	944	960
926R_inline7	IT048	Zotu2	6	960
926R_inline7	IT048	Zotu8	10	960
926R_inline7	IT049	Zotu1	2756	4459
926R_inline7	IT049	Zotu2	1643	4459
926R_inline7	IT049	Zotu8	60	4459
926R_inline7	IT050	Zotu1	813	1250
926R_inline7	IT050	Zotu2	413	1250
926R_inline7	IT050	Zotu8	24	1250
926R_inline7	IT051	Zotu1	623	858
926R_inline7	IT051	Zotu2	221	858
926R_inline7	IT051	Zotu8	14	858
926R_inline7	IT052	Zotu1	1077	1118
926R_inline7	IT052	Zotu5	35	1118
926R_inline7	IT052	Zotu45	6	1118
926R_inline7	IT053	Zotu1	4	43
926R_inline7	IT053	Zotu2	5	43
926R_inline7	IT053	Zotu5	34	43
926R_inline7	IT054	Zotu2	4	18
926R_inline7	IT054	Zotu5	14	18
926R_inline7	IT055	Zotu2	60	60
926R_inline7	IT056	Zotu2	71	71
926R_inline7	IT057	Zotu1	5	1541
926R_inline7	IT057	Zotu2	1505	1541
926R_inline7	IT057	Zotu3	13	1541
926R_inline7	IT057	Zotu5	18	1541
926R_inline7	IT058	Zotu1	4	824
926R_inline7	IT058	Zotu2	727	824
926R_inline7	IT058	Zotu4	60	824
926R_inline7	IT058	Zotu5	33	824
926R_inline7	IT059	Zotu2	141	205
926R_inline7	IT059	Zotu4	46	205
926R_inline7	IT059	Zotu5	18	205
926R_inline7	IT060	Zotu2	464	505
926R_inline7	IT060	Zotu3	4	505
926R_inline7	IT060	Zotu4	25	505
926R_inline7	IT060	Zotu5	12	505
926R_inline7	IT061	Zotu1	4727	4738
926R_inline7	IT061	Zotu5	11	4738
926R_inline7	IT062	Zotu1	2084	2092
926R_inline7	IT062	Zotu2	4	2092
926R_inline7	IT062	Zotu3	4	2092
926R_inline7	IT063	Zotu1	1261	1261
926R_inline7	IT064	Zotu1	644	741
926R_inline7	IT064	Zotu2	97	741
926R_inline7	IT065	Zotu1	3372	4643
926R_inline7	IT065	Zotu2	1238	4643
926R_inline7	IT065	Zotu5	33	4643
926R_inline7	IT066	Zotu1	1325	1748
926R_inline7	IT066	Zotu2	409	1748
926R_inline7	IT066	Zotu5	14	1748
926R_inline7	IT067	Zotu2	56	56
926R_inline7	IT068	Zotu2	2340	2444
926R_inline7	IT068	Zotu3	104	2444
926R_inline7	IT069	Zotu2	436	504
926R_inline7	IT069	Zotu3	68	504
926R_inline7	IT070	Zotu2	295	325
926R_inline7	IT070	Zotu3	21	325
926R_inline7	IT070	Zotu4	9	325
926R_inline7	IT071	Zotu2	222	240
926R_inline7	IT071	Zotu3	7	240
926R_inline7	IT071	Zotu4	11	240
926R_inline7	IT072	Zotu2	271	308
926R_inline7	IT072	Zotu3	11	308
926R_inline7	IT072	Zotu4	26	308
926R_inline7	IT073	Zotu1	5573	6593
926R_inline7	IT073	Zotu2	848	6593
926R_inline7	IT073	Zotu3	46	6593
926R_inline7	IT073	Zotu10	9	6593
926R_inline7	IT073	Zotu14	117	6593
926R_inline7	IT074	Zotu1	2225	2524
926R_inline7	IT074	Zotu2	277	2524
926R_inline7	IT074	Zotu3	22	2524
926R_inline7	IT075	Zotu1	783	839
926R_inline7	IT075	Zotu2	48	839
926R_inline7	IT075	Zotu3	8	839
926R_inline7	IT076	Zotu1	511	727
926R_inline7	IT076	Zotu2	208	727
926R_inline7	IT076	Zotu3	8	727
926R_inline7	IT077	Zotu1	3363	4682
926R_inline7	IT077	Zotu2	1266	4682
926R_inline7	IT077	Zotu3	44	4682
926R_inline7	IT077	Zotu7	5	4682
926R_inline7	IT077	Zotu19	4	4682
926R_inline7	IT078	Zotu1	2214	2591
926R_inline7	IT078	Zotu2	333	2591
926R_inline7	IT078	Zotu14	44	2591
926R_inline7	IT079	Zotu2	220	284
926R_inline7	IT079	Zotu4	64	284
926R_inline7	IT080	Zotu2	263	338
926R_inline7	IT080	Zotu4	75	338
926R_inline7	IT081	Zotu2	2635	3123
926R_inline7	IT081	Zotu3	41	3123
926R_inline7	IT081	Zotu4	447	3123
926R_inline7	IT082	Zotu1	2573	2635
926R_inline7	IT082	Zotu2	35	2635
926R_inline7	IT082	Zotu4	15	2635
926R_inline7	IT082	Zotu14	8	2635
926R_inline7	IT082	Zotu17	4	2635
926R_inline7	IT083	Zotu1	886	895
926R_inline7	IT083	Zotu2	4	895
926R_inline7	IT083	Zotu4	5	895
926R_inline7	IT084	Zotu1	988	1006
926R_inline7	IT084	Zotu2	7	1006
926R_inline7	IT084	Zotu4	11	1006
926R_inline7	IT085	Zotu1	8433	11734
926R_inline7	IT085	Zotu2	2826	11734
926R_inline7	IT085	Zotu4	451	11734
926R_inline7	IT085	Zotu10	11	11734
926R_inline7	IT085	Zotu12	5	11734
926R_inline7	IT085	Zotu34	4	11734
926R_inline7	IT085	Zotu48	4	11734
926R_inline7	IT086	Zotu1	2413	3130
926R_inline7	IT086	Zotu2	659	3130
926R_inline7	IT086	Zotu4	58	3130
926R_inline7	IT087	Zotu1	606	727
926R_inline7	IT087	Zotu2	102	727
926R_inline7	IT087	Zotu4	19	727
926R_inline7	IT088	Zotu1	1349	1364
926R_inline7	IT088	Zotu2	11	1364
926R_inline7	IT088	Zotu14	4	1364
926R_inline7	IT089	Zotu1	6134	6183
926R_inline7	IT089	Zotu2	37	6183
926R_inline7	IT089	Zotu14	7	6183
926R_inline7	IT089	Zotu17	5	6183
926R_inline7	IT090	Zotu1	1381	1386
926R_inline7	IT090	Zotu2	5	1386
926R_inline7	IT091	Zotu1	835	874
926R_inline7	IT091	Zotu2	39	874
926R_inline7	IT092	Zotu1	1027	1054
926R_inline7	IT092	Zotu2	27	1054
926R_inline7	IT093	Zotu1	9156	9200
926R_inline7	IT093	Zotu2	32	9200
926R_inline7	IT093	Zotu14	6	9200
926R_inline7	IT093	Zotu15	6	9200
926R_inline7	IT094	Zotu1	2483	2931
926R_inline7	IT094	Zotu2	448	2931
926R_inline7	IT095	Zotu1	1349	1596
926R_inline7	IT095	Zotu2	247	1596
926R_inline7	IT096	Zotu1	1239	1463
926R_inline7	IT096	Zotu2	224	1463
926R_inline8	IT002	Zotu1	1385	1465
926R_inline8	IT002	Zotu2	65	1465
926R_inline8	IT002	Zotu3	15	1465
926R_inline8	IT003	Zotu1	616	659
926R_inline8	IT003	Zotu2	21	659
926R_inline8	IT003	Zotu3	22	659
926R_inline8	IT004	Zotu1	1228	1389
926R_inline8	IT004	Zotu2	53	1389
926R_inline8	IT004	Zotu3	87	1389
926R_inline8	IT004	Zotu8	7	1389
926R_inline8	IT004	Zotu14	14	1389
926R_inline8	IT005	Zotu1	1551	1646
926R_inline8	IT005	Zotu2	26	1646
926R_inline8	IT005	Zotu3	57	1646
926R_inline8	IT005	Zotu8	8	1646
926R_inline8	IT005	Zotu19	4	1646
926R_inline8	IT006	Zotu1	390	418
926R_inline8	IT006	Zotu2	17	418
926R_inline8	IT006	Zotu3	11	418
926R_inline8	IT007	Zotu1	525	646
926R_inline8	IT007	Zotu2	63	646
926R_inline8	IT007	Zotu3	58	646
926R_inline8	IT008	Zotu1	1278	1364
926R_inline8	IT008	Zotu2	30	1364
926R_inline8	IT008	Zotu3	46	1364
926R_inline8	IT008	Zotu8	5	1364
926R_inline8	IT008	Zotu14	5	1364
926R_inline8	IT009	Zotu1	649	692
926R_inline8	IT009	Zotu2	9	692
926R_inline8	IT009	Zotu3	34	692
926R_inline8	IT010	Zotu1	1461	1531
926R_inline8	IT010	Zotu2	16	1531
926R_inline8	IT010	Zotu3	42	1531
926R_inline8	IT010	Zotu4	5	1531
926R_inline8	IT010	Zotu8	7	1531
926R_inline8	IT011	Zotu1	942	985
926R_inline8	IT011	Zotu2	11	985
926R_inline8	IT011	Zotu3	27	985
926R_inline8	IT011	Zotu4	5	985
926R_inline8	IT012	Zotu1	1490	1543
926R_inline8	IT012	Zotu3	41	1543
926R_inline8	IT012	Zotu4	4	1543
926R_inline8	IT012	Zotu5	4	1543
926R_inline8	IT012	Zotu8	4	1543
926R_inline8	IT013	Zotu2	38	132
926R_inline8	IT013	Zotu3	94	132
926R_inline8	IT014	Zotu3	205	205
926R_inline8	IT015	Zotu2	36	92
926R_inline8	IT015	Zotu3	56	92
926R_inline8	IT016	Zotu2	82	300
926R_inline8	IT016	Zotu3	213	300
926R_inline8	IT016	Zotu8	5	300
926R_inline8	IT017	Zotu2	115	786
926R_inline8	IT017	Zotu3	529	786
926R_inline8	IT017	Zotu8	132	786
926R_inline8	IT017	Zotu53	10	786
926R_inline8	IT018	Zotu3	451	503
926R_inline8	IT018	Zotu8	46	503
926R_inline8	IT018	Zotu53	6	503
926R_inline8	IT019	Zotu2	37	143
926R_inline8	IT019	Zotu3	106	143
926R_inline8	IT020	Zotu2	70	561
926R_inline8	IT020	Zotu3	481	561
926R_inline8	IT020	Zotu5	10	561
926R_inline8	IT021	Zotu2	13	91
926R_inline8	IT021	Zotu3	78	91
926R_inline8	IT022	Zotu2	20	105
926R_inline8	IT022	Zotu3	85	105
926R_inline8	IT023	Zotu2	6	48
926R_inline8	IT023	Zotu3	42	48
926R_inline8	IT024	Zotu3	49	49
926R_inline8	IT025	Zotu2	85	754
926R_inline8	IT025	Zotu3	502	754
926R_inline8	IT025	Zotu4	167	754
926R_inline8	IT026	Zotu2	65	432
926R_inline8	IT026	Zotu3	306	432
926R_inline8	IT026	Zotu4	61	432
926R_inline8	IT027	Zotu2	25	127
926R_inline8	IT027	Zotu3	84	127
926R_inline8	IT027	Zotu4	18	127
926R_inline8	IT028	Zotu1	762	820
926R_inline8	IT028	Zotu3	54	820
926R_inline8	IT028	Zotu20	4	820
926R_inline8	IT029	Zotu1	617	661
926R_inline8	IT029	Zotu3	39	661
926R_inline8	IT029	Zotu7	5	661
926R_inline8	IT030	Zotu1	1468	1540
926R_inline8	IT030	Zotu3	61	1540
926R_inline8	IT030	Zotu7	6	1540
926R_inline8	IT030	Zotu19	5	1540
926R_inline8	IT031	Zotu1	613	751
926R_inline8	IT031	Zotu2	66	751
926R_inline8	IT031	Zotu3	72	751
926R_inline8	IT032	Zotu1	1402	1653
926R_inline8	IT032	Zotu2	93	1653
926R_inline8	IT032	Zotu3	158	1653
926R_inline8	IT033	Zotu1	789	930
926R_inline8	IT033	Zotu2	53	930
926R_inline8	IT033	Zotu3	84	930
926R_inline8	IT033	Zotu16	4	930
926R_inline8	IT034	Zotu3	13	94
926R_inline8	IT034	Zotu8	81	94
926R_inline8	IT035	Zotu3	16	43
926R_inline8	IT035	Zotu8	27	43
926R_inline8	IT036	Zotu3	8	34
926R_inline8	IT036	Zotu8	26	34
926R_inline8	IT037	Zotu2	106	182
926R_inline8	IT037	Zotu3	5	182
926R_inline8	IT037	Zotu5	8	182
926R_inline8	IT037	Zotu8	63	182
926R_inline8	IT038	Zotu3	6	17
926R_inline8	IT038	Zotu8	11	17
926R_inline8	IT040	Zotu1	39	49
926R_inline8	IT040	Zotu2	10	49
926R_inline8	IT041	Zotu2	31	31
926R_inline8	IT042	Zotu2	5	5
926R_inline8	IT043	Zotu2	15	15
926R_inline8	IT044	Zotu2	27	39
926R_inline8	IT044	Zotu4	12	39
926R_inline8	IT045	Zotu2	6	12
926R_inline8	IT045	Zotu4	6	12
926R_inline8	IT046	Zotu1	1279	1295
926R_inline8	IT046	Zotu8	16	1295
926R_inline8	IT048	Zotu1	948	959
926R_inline8	IT048	Zotu8	11	959
926R_inline8	IT049	Zotu1	1672	1847
926R_inline8	IT049	Zotu2	125	1847
926R_inline8	IT049	Zotu8	50	1847
926R_inline8	IT050	Zotu1	1008	1134
926R_inline8	IT050	Zotu2	92	1134
926R_inline8	IT050	Zotu8	34	1134
926R_inline8	IT051	Zotu1	738	829
926R_inline8	IT051	Zotu2	71	829
926R_inline8	IT051	Zotu8	15	829
926R_inline8	IT051	Zotu17	5	829
926R_inline8	IT052	Zotu1	1564	1598
926R_inline8	IT052	Zotu3	5	1598
926R_inline8	IT052	Zotu5	29	1598
926R_inline8	IT053	Zotu1	727	758
926R_inline8	IT053	Zotu5	31	758
926R_inline8	IT054	Zotu3	97	105
926R_inline8	IT054	Zotu5	8	105
926R_inline8	IT056	Zotu2	36	36
926R_inline8	IT057	Zotu1	424	507
926R_inline8	IT057	Zotu2	69	507
926R_inline8	IT057	Zotu3	14	507
926R_inline8	IT058	Zotu4	18	18
926R_inline8	IT059	Zotu4	43	43
926R_inline8	IT060	Zotu4	39	39
926R_inline8	IT061	Zotu1	1949	1949
926R_inline8	IT062	Zotu1	1960	1966
926R_inline8	IT062	Zotu3	6	1966
926R_inline8	IT063	Zotu1	1035	1040
926R_inline8	IT063	Zotu3	5	1040
926R_inline8	IT064	Zotu1	804	902
926R_inline8	IT064	Zotu2	98	902
926R_inline8	IT065	Zotu1	618	669
926R_inline8	IT065	Zotu2	44	669
926R_inline8	IT065	Zotu5	7	669
926R_inline8	IT066	Zotu1	1465	1553
926R_inline8	IT066	Zotu2	78	1553
926R_inline8	IT066	Zotu5	10	1553
926R_inline8	IT067	Zotu2	12	12
926R_inline8	IT068	Zotu2	9	9
926R_inline8	IT069	Zotu2	8	8
926R_inline8	IT070	Zotu2	157	196
926R_inline8	IT070	Zotu3	8	196
926R_inline8	IT070	Zotu4	27	196
926R_inline8	IT070	Zotu155	4	196
926R_inline8	IT071	Zotu2	73	105
926R_inline8	IT071	Zotu3	8	105
926R_inline8	IT071	Zotu4	24	105
926R_inline8	IT072	Zotu2	75	110
926R_inline8	IT072	Zotu3	13	110
926R_inline8	IT072	Zotu4	22	110
926R_inline8	IT073	Zotu1	1107	1186
926R_inline8	IT073	Zotu2	61	1186
926R_inline8	IT073	Zotu3	18	1186
926R_inline8	IT074	Zotu1	631	657
926R_inline8	IT074	Zotu2	18	657
926R_inline8	IT074	Zotu3	8	657
926R_inline8	IT075	Zotu1	393	413
926R_inline8	IT075	Zotu2	8	413
926R_inline8	IT075	Zotu3	12	413
926R_inline8	IT076	Zotu1	1357	1464
926R_inline8	IT076	Zotu2	81	1464
926R_inline8	IT076	Zotu3	26	1464
926R_inline8	IT077	Zotu1	564	607
926R_inline8	IT077	Zotu2	30	607
926R_inline8	IT077	Zotu3	13	607
926R_inline8	IT078	Zotu1	1648	1802
926R_inline8	IT078	Zotu2	102	1802
926R_inline8	IT078	Zotu3	48	1802
926R_inline8	IT078	Zotu20	4	1802
926R_inline8	IT079	Zotu4	51	51
926R_inline8	IT080	Zotu4	460	460
926R_inline8	IT081	Zotu4	52	52
926R_inline8	IT082	Zotu1	1353	1359
926R_inline8	IT082	Zotu4	6	1359
926R_inline8	IT083	Zotu1	520	520
926R_inline8	IT084	Zotu1	611	619
926R_inline8	IT084	Zotu4	8	619
926R_inline8	IT085	Zotu1	1368	1455
926R_inline8	IT085	Zotu2	65	1455
926R_inline8	IT085	Zotu4	22	1455
926R_inline8	IT086	Zotu1	514	537
926R_inline8	IT086	Zotu2	17	537
926R_inline8	IT086	Zotu4	6	537
926R_inline8	IT087	Zotu1	296	300
926R_inline8	IT087	Zotu4	4	300
926R_inline8	IT088	Zotu1	1093	1093
926R_inline8	IT089	Zotu1	781	781
926R_inline8	IT090	Zotu1	919	919
926R_inline8	IT091	Zotu1	528	528
926R_inline8	IT092	Zotu1	951	951
926R_inline8	IT093	Zotu1	1508	1513
926R_inline8	IT093	Zotu2	5	1513
926R_inline8	IT094	Zotu1	887	919
926R_inline8	IT094	Zotu2	32	919
926R_inline8	IT095	Zotu1	641	658
926R_inline8	IT095	Zotu2	17	658
926R_inline8	IT096	Zotu1	1745	1821
926R_inline8	IT096	Zotu2	76	1821
