primer_name	index	Zotu	count	tot
926R_inline5	IT012	Zotu5	131	5885
926R_inline5	IT012	Zotu6	8	5885
926R_inline5	IT012	Zotu8	592	5885
926R_inline5	IT012	Zotu9	50	5885
926R_inline5	IT012	Zotu12	10	5885
926R_inline5	IT012	Zotu14	5	5885
926R_inline5	IT013	Zotu8	7634	7634
926R_inline5	IT014	Zotu8	7389	7389
926R_inline5	IT015	Zotu8	7402	7402
926R_inline5	IT016	Zotu1	11	6102
926R_inline5	IT016	Zotu7	98	6102
926R_inline5	IT016	Zotu8	5957	6102
926R_inline5	IT016	Zotu19	17	6102
926R_inline5	IT016	Zotu20	14	6102
926R_inline5	IT016	Zotu21	5	6102
926R_inline5	IT017	Zotu2	701	4173
926R_inline5	IT017	Zotu7	72	4173
926R_inline5	IT017	Zotu8	3377	4173
926R_inline5	IT017	Zotu19	7	4173
926R_inline5	IT017	Zotu20	12	4173
926R_inline5	IT017	Zotu22	4	4173
926R_inline5	IT018	Zotu1	1194	8324
926R_inline5	IT018	Zotu7	180	8324
926R_inline5	IT018	Zotu8	6880	8324
926R_inline5	IT018	Zotu19	36	8324
926R_inline5	IT018	Zotu20	29	8324
926R_inline5	IT018	Zotu21	5	8324
926R_inline5	IT019	Zotu1	3826	6885
926R_inline5	IT019	Zotu2	4	6885
926R_inline5	IT019	Zotu8	2713	6885
926R_inline5	IT019	Zotu13	342	6885
926R_inline5	IT020	Zotu1	1310	5880
926R_inline5	IT020	Zotu2	338	5880
926R_inline5	IT020	Zotu8	3796	5880
926R_inline5	IT020	Zotu13	436	5880
926R_inline5	IT021	Zotu1	9	3690
926R_inline5	IT021	Zotu2	659	3690
926R_inline5	IT021	Zotu8	2650	3690
926R_inline5	IT021	Zotu13	372	3690
926R_inline5	IT022	Zotu2	1692	4082
926R_inline5	IT022	Zotu8	2390	4082
926R_inline5	IT023	Zotu1	501	6820
926R_inline5	IT023	Zotu2	2504	6820
926R_inline5	IT023	Zotu6	4	6820
926R_inline5	IT023	Zotu8	3811	6820
926R_inline5	IT024	Zotu1	5	3605
926R_inline5	IT024	Zotu2	1327	3605
926R_inline5	IT024	Zotu8	2273	3605
926R_inline5	IT025	Zotu2	2586	10556
926R_inline5	IT025	Zotu6	2712	10556
926R_inline5	IT025	Zotu8	5247	10556
926R_inline5	IT025	Zotu23	7	10556
926R_inline5	IT025	Zotu24	4	10556
926R_inline5	IT026	Zotu2	892	3313
926R_inline5	IT026	Zotu6	846	3313
926R_inline5	IT026	Zotu8	1575	3313
926R_inline5	IT027	Zotu1	887	5037
926R_inline5	IT027	Zotu2	22	5037
926R_inline5	IT027	Zotu6	1280	5037
926R_inline5	IT027	Zotu8	2848	5037
926R_inline5	IT028	Zotu1	4247	5635
926R_inline5	IT028	Zotu2	34	5635
926R_inline5	IT028	Zotu5	10	5635
926R_inline5	IT028	Zotu8	1235	5635
926R_inline5	IT028	Zotu9	109	5635
926R_inline5	IT029	Zotu1	6588	8042
926R_inline5	IT029	Zotu2	66	8042
926R_inline5	IT029	Zotu5	12	8042
926R_inline5	IT029	Zotu8	1275	8042
926R_inline5	IT029	Zotu9	97	8042
926R_inline5	IT029	Zotu25	4	8042
926R_inline5	IT030	Zotu1	5428	6829
926R_inline5	IT030	Zotu2	48	6829
926R_inline5	IT030	Zotu4	4	6829
926R_inline5	IT030	Zotu5	9	6829
926R_inline5	IT030	Zotu8	1151	6829
926R_inline5	IT030	Zotu9	102	6829
926R_inline5	IT030	Zotu10	9	6829
926R_inline5	IT030	Zotu11	78	6829
926R_inline5	IT031	Zotu1	2519	5633
926R_inline5	IT031	Zotu2	1370	5633
926R_inline5	IT031	Zotu8	1728	5633
926R_inline5	IT031	Zotu26	12	5633
926R_inline5	IT031	Zotu27	4	5633
926R_inline5	IT032	Zotu1	1764	4345
926R_inline5	IT032	Zotu2	1182	4345
926R_inline5	IT032	Zotu8	1399	4345
926R_inline5	IT033	Zotu1	1730	4101
926R_inline5	IT033	Zotu2	1133	4101
926R_inline5	IT033	Zotu8	1231	4101
926R_inline5	IT033	Zotu26	7	4101
926R_inline5	IT034	Zotu1	3058	5362
926R_inline5	IT034	Zotu2	85	5362
926R_inline5	IT034	Zotu7	2207	5362
926R_inline5	IT034	Zotu8	12	5362
926R_inline5	IT035	Zotu1	20	3670
926R_inline5	IT035	Zotu7	3641	3670
926R_inline5	IT035	Zotu8	9	3670
926R_inline5	IT036	Zotu1	32	8007
926R_inline5	IT036	Zotu2	41	8007
926R_inline5	IT036	Zotu7	7898	8007
926R_inline5	IT036	Zotu8	19	8007
926R_inline5	IT036	Zotu29	5	8007
926R_inline5	IT036	Zotu30	4	8007
926R_inline5	IT036	Zotu31	4	8007
926R_inline5	IT036	Zotu32	4	8007
926R_inline5	IT037	Zotu2	2487	7173
926R_inline5	IT037	Zotu7	1387	7173
926R_inline5	IT037	Zotu8	26	7173
926R_inline5	IT037	Zotu13	3273	7173
926R_inline5	IT038	Zotu2	1446	4816
926R_inline5	IT038	Zotu7	800	4816
926R_inline5	IT038	Zotu8	8	4816
926R_inline5	IT038	Zotu13	2562	4816
926R_inline5	IT039	Zotu1	176	5966
926R_inline5	IT039	Zotu2	880	5966
926R_inline5	IT039	Zotu6	16	5966
926R_inline5	IT039	Zotu7	1775	5966
926R_inline5	IT039	Zotu8	33	5966
926R_inline5	IT039	Zotu13	3081	5966
926R_inline5	IT039	Zotu20	5	5966
926R_inline5	IT040	Zotu1	19	3397
926R_inline5	IT040	Zotu2	3304	3397
926R_inline5	IT040	Zotu7	28	3397
926R_inline5	IT040	Zotu8	33	3397
926R_inline5	IT040	Zotu33	5	3397
926R_inline5	IT040	Zotu34	4	3397
926R_inline5	IT040	Zotu35	4	3397
926R_inline5	IT041	Zotu1	4	4824
926R_inline5	IT041	Zotu2	4709	4824
926R_inline5	IT041	Zotu7	53	4824
926R_inline5	IT041	Zotu8	54	4824
926R_inline5	IT041	Zotu35	4	4824
926R_inline5	IT042	Zotu2	1775	1819
926R_inline5	IT042	Zotu7	31	1819
926R_inline5	IT042	Zotu8	13	1819
926R_inline5	IT043	Zotu2	4690	6219
926R_inline5	IT043	Zotu6	515	6219
926R_inline5	IT043	Zotu7	893	6219
926R_inline5	IT043	Zotu8	5	6219
926R_inline5	IT043	Zotu35	80	6219
926R_inline5	IT043	Zotu36	36	6219
926R_inline5	IT044	Zotu2	5963	7824
926R_inline5	IT044	Zotu6	1043	7824
926R_inline5	IT044	Zotu7	691	7824
926R_inline5	IT044	Zotu35	53	7824
926R_inline5	IT044	Zotu36	74	7824
926R_inline5	IT045	Zotu1	1332	6417
926R_inline5	IT045	Zotu2	4077	6417
926R_inline5	IT045	Zotu6	458	6417
926R_inline5	IT045	Zotu7	546	6417
926R_inline5	IT045	Zotu37	4	6417
926R_inline5	IT046	Zotu1	5875	6191
926R_inline5	IT046	Zotu2	147	6191
926R_inline5	IT046	Zotu3	10	6191
926R_inline5	IT046	Zotu4	10	6191
926R_inline5	IT046	Zotu5	28	6191
926R_inline5	IT046	Zotu7	78	6191
926R_inline5	IT046	Zotu12	4	6191
926R_inline5	IT046	Zotu17	12	6191
926R_inline5	IT046	Zotu28	16	6191
926R_inline5	IT046	Zotu38	6	6191
926R_inline5	IT046	Zotu39	5	6191
926R_inline5	IT047	Zotu1	5210	5569
926R_inline5	IT047	Zotu2	226	5569
926R_inline5	IT047	Zotu5	51	5569
926R_inline5	IT047	Zotu7	64	5569
926R_inline5	IT047	Zotu12	5	5569
926R_inline5	IT047	Zotu28	13	5569
926R_inline5	IT048	Zotu1	4868	5212
926R_inline5	IT048	Zotu2	177	5212
926R_inline5	IT048	Zotu5	45	5212
926R_inline5	IT048	Zotu7	88	5212
926R_inline5	IT048	Zotu17	13	5212
926R_inline5	IT048	Zotu28	14	5212
926R_inline5	IT048	Zotu38	7	5212
926R_inline5	IT049	Zotu1	3589	6982
926R_inline5	IT049	Zotu2	3294	6982
926R_inline5	IT049	Zotu7	70	6982
926R_inline5	IT049	Zotu12	10	6982
926R_inline5	IT049	Zotu26	19	6982
926R_inline5	IT050	Zotu1	3057	5751
926R_inline5	IT050	Zotu2	2621	5751
926R_inline5	IT050	Zotu7	65	5751
926R_inline5	IT050	Zotu26	8	5751
926R_inline5	IT051	Zotu1	1670	3441
926R_inline5	IT051	Zotu2	1675	3441
926R_inline5	IT051	Zotu7	68	3441
926R_inline5	IT051	Zotu13	19	3441
926R_inline5	IT051	Zotu26	4	3441
926R_inline5	IT051	Zotu28	5	3441
926R_inline5	IT052	Zotu1	6097	7299
926R_inline5	IT052	Zotu2	52	7299
926R_inline5	IT052	Zotu5	13	7299
926R_inline5	IT052	Zotu13	1069	7299
926R_inline5	IT052	Zotu40	68	7299
926R_inline5	IT053	Zotu1	1383	2361
926R_inline5	IT053	Zotu2	63	2361
926R_inline5	IT053	Zotu5	8	2361
926R_inline5	IT053	Zotu13	903	2361
926R_inline5	IT053	Zotu17	4	2361
926R_inline5	IT054	Zotu2	492	1835
926R_inline5	IT054	Zotu8	37	1835
926R_inline5	IT054	Zotu13	1306	1835
926R_inline5	IT055	Zotu2	1728	1822
926R_inline5	IT055	Zotu8	21	1822
926R_inline5	IT055	Zotu13	69	1822
926R_inline5	IT055	Zotu34	4	1822
926R_inline5	IT056	Zotu2	3405	3640
926R_inline5	IT056	Zotu8	45	3640
926R_inline5	IT056	Zotu13	174	3640
926R_inline5	IT056	Zotu34	4	3640
926R_inline5	IT056	Zotu41	12	3640
926R_inline5	IT057	Zotu1	405	1705
926R_inline5	IT057	Zotu2	1220	1705
926R_inline5	IT057	Zotu8	8	1705
926R_inline5	IT057	Zotu13	67	1705
926R_inline5	IT057	Zotu41	5	1705
926R_inline5	IT058	Zotu1	6455	8230
926R_inline5	IT058	Zotu2	576	8230
926R_inline5	IT058	Zotu5	80	8230
926R_inline5	IT058	Zotu6	440	8230
926R_inline5	IT058	Zotu13	672	8230
926R_inline5	IT058	Zotu42	7	8230
926R_inline5	IT059	Zotu1	2356	6068
926R_inline5	IT059	Zotu2	2385	6068
926R_inline5	IT059	Zotu6	561	6068
926R_inline5	IT059	Zotu8	6	6068
926R_inline5	IT059	Zotu13	756	6068
926R_inline5	IT059	Zotu43	4	6068
926R_inline5	IT060	Zotu1	1283	5796
926R_inline5	IT060	Zotu2	1914	5796
926R_inline5	IT060	Zotu6	1523	5796
926R_inline5	IT060	Zotu7	21	5796
926R_inline5	IT060	Zotu13	1055	5796
926R_inline5	IT061	Zotu1	6398	6952
926R_inline5	IT061	Zotu2	48	6952
926R_inline5	IT061	Zotu3	4	6952
926R_inline5	IT061	Zotu5	15	6952
926R_inline5	IT061	Zotu12	4	6952
926R_inline5	IT061	Zotu13	384	6952
926R_inline5	IT061	Zotu16	52	6952
926R_inline5	IT061	Zotu17	5	6952
926R_inline5	IT061	Zotu40	42	6952
926R_inline5	IT062	Zotu1	6863	7889
926R_inline5	IT062	Zotu2	348	7889
926R_inline5	IT062	Zotu5	73	7889
926R_inline5	IT062	Zotu8	5	7889
926R_inline5	IT062	Zotu12	8	7889
926R_inline5	IT062	Zotu13	551	7889
926R_inline5	IT062	Zotu40	41	7889
926R_inline5	IT063	Zotu1	5976	6998
926R_inline5	IT063	Zotu2	305	6998
926R_inline5	IT063	Zotu5	64	6998
926R_inline5	IT063	Zotu12	7	6998
926R_inline5	IT063	Zotu13	603	6998
926R_inline5	IT063	Zotu40	43	6998
926R_inline5	IT064	Zotu1	3485	6196
926R_inline5	IT064	Zotu2	2277	6196
926R_inline5	IT064	Zotu12	6	6196
926R_inline5	IT064	Zotu13	393	6196
926R_inline5	IT064	Zotu26	35	6196
926R_inline5	IT065	Zotu1	2215	4083
926R_inline5	IT065	Zotu2	1612	4083
926R_inline5	IT065	Zotu12	5	4083
926R_inline5	IT065	Zotu13	223	4083
926R_inline5	IT065	Zotu26	28	4083
926R_inline5	IT066	Zotu1	3640	6311
926R_inline5	IT066	Zotu2	2353	6311
926R_inline5	IT066	Zotu13	294	6311
926R_inline5	IT066	Zotu26	14	6311
926R_inline5	IT066	Zotu44	5	6311
926R_inline5	IT066	Zotu45	5	6311
926R_inline5	IT067	Zotu1	419	1128
926R_inline5	IT067	Zotu2	697	1128
926R_inline5	IT067	Zotu8	12	1128
926R_inline5	IT068	Zotu1	193	848
926R_inline5	IT068	Zotu2	647	848
926R_inline5	IT068	Zotu8	8	848
926R_inline5	IT069	Zotu2	985	1000
926R_inline5	IT069	Zotu8	15	1000
926R_inline5	IT070	Zotu1	57	3876
926R_inline5	IT070	Zotu2	3365	3876
926R_inline5	IT070	Zotu6	354	3876
926R_inline5	IT070	Zotu8	48	3876
926R_inline5	IT070	Zotu13	4	3876
926R_inline5	IT070	Zotu33	8	3876
926R_inline5	IT070	Zotu34	6	3876
926R_inline5	IT070	Zotu36	34	3876
926R_inline5	IT071	Zotu1	7	5641
926R_inline5	IT071	Zotu2	5046	5641
926R_inline5	IT071	Zotu6	333	5641
926R_inline5	IT071	Zotu8	195	5641
926R_inline5	IT071	Zotu34	25	5641
926R_inline5	IT071	Zotu36	35	5641
926R_inline5	IT072	Zotu2	5208	6553
926R_inline5	IT072	Zotu6	1105	6553
926R_inline5	IT072	Zotu8	150	6553
926R_inline5	IT072	Zotu36	86	6553
926R_inline5	IT072	Zotu47	4	6553
926R_inline5	IT073	Zotu1	3008	4563
926R_inline5	IT073	Zotu2	1546	4563
926R_inline5	IT073	Zotu8	9	4563
926R_inline5	IT074	Zotu1	2350	2997
926R_inline5	IT074	Zotu2	647	2997
926R_inline5	IT075	Zotu1	3170	4119
926R_inline5	IT075	Zotu2	942	4119
926R_inline5	IT075	Zotu12	7	4119
926R_inline5	IT076	Zotu1	3233	5819
926R_inline5	IT076	Zotu2	2554	5819
926R_inline5	IT076	Zotu8	19	5819
926R_inline5	IT076	Zotu26	6	5819
926R_inline5	IT076	Zotu44	7	5819
926R_inline5	IT077	Zotu1	1891	4573
926R_inline5	IT077	Zotu2	2638	4573
926R_inline5	IT077	Zotu8	35	4573
926R_inline5	IT077	Zotu26	9	4573
926R_inline5	IT078	Zotu1	3962	6049
926R_inline5	IT078	Zotu2	2073	6049
926R_inline5	IT078	Zotu8	7	6049
926R_inline5	IT078	Zotu12	7	6049
926R_inline5	IT079	Zotu1	483	5592
926R_inline5	IT079	Zotu2	4183	5592
926R_inline5	IT079	Zotu6	889	5592
926R_inline5	IT079	Zotu8	29	5592
926R_inline5	IT079	Zotu34	4	5592
926R_inline5	IT079	Zotu49	4	5592
926R_inline5	IT080	Zotu1	3273	4372
926R_inline5	IT080	Zotu2	171	4372
926R_inline5	IT080	Zotu5	49	4372
926R_inline5	IT080	Zotu6	818	4372
926R_inline5	IT080	Zotu50	61	4372
926R_inline5	IT081	Zotu1	2005	5186
926R_inline5	IT081	Zotu2	2537	5186
926R_inline5	IT081	Zotu6	632	5186
926R_inline5	IT081	Zotu8	8	5186
926R_inline5	IT081	Zotu44	4	5186
926R_inline5	IT082	Zotu1	5808	6151
926R_inline5	IT082	Zotu2	223	6151
926R_inline5	IT082	Zotu5	40	6151
926R_inline5	IT082	Zotu6	72	6151
926R_inline5	IT082	Zotu50	8	6151
926R_inline5	IT083	Zotu1	4395	4784
926R_inline5	IT083	Zotu2	279	4784
926R_inline5	IT083	Zotu5	64	4784
926R_inline5	IT083	Zotu6	41	4784
926R_inline5	IT083	Zotu50	5	4784
926R_inline5	IT084	Zotu1	6586	6918
926R_inline5	IT084	Zotu2	152	6918
926R_inline5	IT084	Zotu5	47	6918
926R_inline5	IT084	Zotu6	100	6918
926R_inline5	IT084	Zotu12	6	6918
926R_inline5	IT084	Zotu50	18	6918
926R_inline5	IT084	Zotu51	9	6918
926R_inline5	IT085	Zotu1	2759	7228
926R_inline5	IT085	Zotu2	3518	7228
926R_inline5	IT085	Zotu6	903	7228
926R_inline5	IT085	Zotu26	48	7228
926R_inline5	IT086	Zotu1	1968	4044
926R_inline5	IT086	Zotu2	1657	4044
926R_inline5	IT086	Zotu6	399	4044
926R_inline5	IT086	Zotu12	5	4044
926R_inline5	IT086	Zotu26	11	4044
926R_inline5	IT086	Zotu52	4	4044
926R_inline5	IT087	Zotu1	2618	4854
926R_inline5	IT087	Zotu2	1743	4854
926R_inline5	IT087	Zotu6	479	4854
926R_inline5	IT087	Zotu26	14	4854
926R_inline5	IT088	Zotu1	4874	5668
926R_inline5	IT088	Zotu2	611	5668
926R_inline5	IT088	Zotu4	46	5668
926R_inline5	IT088	Zotu5	127	5668
926R_inline5	IT088	Zotu12	10	5668
926R_inline5	IT089	Zotu1	5477	6035
926R_inline5	IT089	Zotu2	465	6035
926R_inline5	IT089	Zotu5	93	6035
926R_inline5	IT090	Zotu1	4732	4993
926R_inline5	IT090	Zotu2	213	4993
926R_inline5	IT090	Zotu5	48	4993
926R_inline5	IT091	Zotu1	3838	5237
926R_inline5	IT091	Zotu2	1394	5237
926R_inline5	IT091	Zotu6	5	5237
926R_inline5	IT092	Zotu1	3693	5787
926R_inline5	IT092	Zotu2	1860	5787
926R_inline5	IT092	Zotu5	234	5787
926R_inline5	IT093	Zotu1	4631	6135
926R_inline5	IT093	Zotu2	1496	6135
926R_inline5	IT093	Zotu12	8	6135
926R_inline5	IT094	Zotu1	2470	5261
926R_inline5	IT094	Zotu2	2754	5261
926R_inline5	IT094	Zotu26	37	5261
926R_inline5	IT095	Zotu1	2662	5534
926R_inline5	IT095	Zotu2	2839	5534
926R_inline5	IT095	Zotu26	33	5534
926R_inline5	IT096	Zotu1	2593	5467
926R_inline5	IT096	Zotu2	2826	5467
926R_inline5	IT096	Zotu26	33	5467
926R_inline5	IT096	Zotu37	4	5467
926R_inline5	IT096	Zotu44	5	5467
926R_inline5	IT096	Zotu49	6	5467
926R_inline6	IT001	Zotu1	1046	1166
926R_inline6	IT001	Zotu2	102	1166
926R_inline6	IT001	Zotu3	10	1166
926R_inline6	IT001	Zotu4	8	1166
926R_inline6	IT002	Zotu1	965	1184
926R_inline6	IT002	Zotu2	219	1184
926R_inline6	IT003	Zotu1	372	435
926R_inline6	IT003	Zotu2	54	435
926R_inline6	IT003	Zotu8	9	435
926R_inline6	IT004	Zotu1	585	770
926R_inline6	IT004	Zotu2	134	770
926R_inline6	IT004	Zotu8	51	770
926R_inline6	IT005	Zotu1	855	1084
926R_inline6	IT005	Zotu2	191	1084
926R_inline6	IT005	Zotu8	38	1084
926R_inline6	IT006	Zotu1	684	887
926R_inline6	IT006	Zotu2	175	887
926R_inline6	IT006	Zotu8	28	887
926R_inline6	IT007	Zotu1	225	459
926R_inline6	IT007	Zotu2	159	459
926R_inline6	IT007	Zotu6	8	459
926R_inline6	IT007	Zotu8	67	459
926R_inline6	IT008	Zotu1	653	790
926R_inline6	IT008	Zotu2	112	790
926R_inline6	IT008	Zotu8	25	790
926R_inline6	IT009	Zotu1	850	1113
926R_inline6	IT009	Zotu2	210	1113
926R_inline6	IT009	Zotu8	53	1113
926R_inline6	IT010	Zotu1	766	917
926R_inline6	IT010	Zotu2	120	917
926R_inline6	IT010	Zotu8	31	917
926R_inline6	IT011	Zotu1	417	508
926R_inline6	IT011	Zotu2	66	508
926R_inline6	IT011	Zotu5	10	508
926R_inline6	IT011	Zotu8	15	508
926R_inline6	IT012	Zotu1	843	1107
926R_inline6	IT012	Zotu2	156	1107
926R_inline6	IT012	Zotu3	17	1107
926R_inline6	IT012	Zotu4	20	1107
926R_inline6	IT012	Zotu8	48	1107
926R_inline6	IT012	Zotu15	5	1107
926R_inline6	IT012	Zotu17	10	1107
926R_inline6	IT012	Zotu18	8	1107
926R_inline6	IT013	Zotu2	248	479
926R_inline6	IT013	Zotu8	231	479
926R_inline6	IT014	Zotu1	202	1102
926R_inline6	IT014	Zotu2	412	1102
926R_inline6	IT014	Zotu8	488	1102
926R_inline6	IT015	Zotu2	82	228
926R_inline6	IT015	Zotu8	146	228
926R_inline6	IT016	Zotu2	52	155
926R_inline6	IT016	Zotu8	103	155
926R_inline6	IT017	Zotu1	124	558
926R_inline6	IT017	Zotu2	181	558
926R_inline6	IT017	Zotu7	7	558
926R_inline6	IT017	Zotu8	246	558
926R_inline6	IT018	Zotu1	104	585
926R_inline6	IT018	Zotu2	191	585
926R_inline6	IT018	Zotu7	8	585
926R_inline6	IT018	Zotu8	282	585
926R_inline6	IT019	Zotu1	496	1067
926R_inline6	IT019	Zotu2	18	1067
926R_inline6	IT019	Zotu8	531	1067
926R_inline6	IT019	Zotu13	22	1067
926R_inline6	IT020	Zotu1	112	287
926R_inline6	IT020	Zotu2	8	287
926R_inline6	IT020	Zotu8	157	287
926R_inline6	IT020	Zotu13	10	287
926R_inline6	IT021	Zotu1	24	334
926R_inline6	IT021	Zotu2	48	334
926R_inline6	IT021	Zotu8	256	334
926R_inline6	IT021	Zotu13	6	334
926R_inline6	IT022	Zotu1	46	236
926R_inline6	IT022	Zotu2	110	236
926R_inline6	IT022	Zotu8	80	236
926R_inline6	IT023	Zotu2	47	105
926R_inline6	IT023	Zotu8	58	105
926R_inline6	IT024	Zotu2	45	91
926R_inline6	IT024	Zotu8	46	91
926R_inline6	IT025	Zotu1	135	1189
926R_inline6	IT025	Zotu2	549	1189
926R_inline6	IT025	Zotu6	91	1189
926R_inline6	IT025	Zotu8	414	1189
926R_inline6	IT026	Zotu2	511	1611
926R_inline6	IT026	Zotu6	140	1611
926R_inline6	IT026	Zotu8	960	1611
926R_inline6	IT027	Zotu1	68	410
926R_inline6	IT027	Zotu2	106	410
926R_inline6	IT027	Zotu6	68	410
926R_inline6	IT027	Zotu8	168	410
926R_inline6	IT028	Zotu1	560	637
926R_inline6	IT028	Zotu2	6	637
926R_inline6	IT028	Zotu8	66	637
926R_inline6	IT028	Zotu11	5	637
926R_inline6	IT029	Zotu1	1047	1222
926R_inline6	IT029	Zotu2	22	1222
926R_inline6	IT029	Zotu8	130	1222
926R_inline6	IT029	Zotu9	14	1222
926R_inline6	IT029	Zotu11	9	1222
926R_inline6	IT030	Zotu1	949	1062
926R_inline6	IT030	Zotu2	23	1062
926R_inline6	IT030	Zotu8	83	1062
926R_inline6	IT030	Zotu11	7	1062
926R_inline6	IT031	Zotu1	228	434
926R_inline6	IT031	Zotu2	127	434
926R_inline6	IT031	Zotu8	79	434
926R_inline6	IT032	Zotu1	250	441
926R_inline6	IT032	Zotu2	108	441
926R_inline6	IT032	Zotu8	83	441
926R_inline6	IT033	Zotu1	241	458
926R_inline6	IT033	Zotu2	135	458
926R_inline6	IT033	Zotu8	82	458
926R_inline6	IT034	Zotu1	801	986
926R_inline6	IT034	Zotu2	17	986
926R_inline6	IT034	Zotu7	158	986
926R_inline6	IT034	Zotu28	10	986
926R_inline6	IT035	Zotu1	407	501
926R_inline6	IT035	Zotu2	25	501
926R_inline6	IT035	Zotu7	69	501
926R_inline6	IT036	Zotu1	383	491
926R_inline6	IT036	Zotu2	55	491
926R_inline6	IT036	Zotu7	53	491
926R_inline6	IT037	Zotu2	275	443
926R_inline6	IT037	Zotu7	71	443
926R_inline6	IT037	Zotu8	4	443
926R_inline6	IT037	Zotu13	93	443
926R_inline6	IT038	Zotu1	373	627
926R_inline6	IT038	Zotu2	159	627
926R_inline6	IT038	Zotu7	38	627
926R_inline6	IT038	Zotu13	57	627
926R_inline6	IT039	Zotu1	123	218
926R_inline6	IT039	Zotu2	58	218
926R_inline6	IT039	Zotu7	16	218
926R_inline6	IT039	Zotu13	21	218
926R_inline6	IT040	Zotu1	20	82
926R_inline6	IT040	Zotu2	62	82
926R_inline6	IT041	Zotu2	158	162
926R_inline6	IT041	Zotu8	4	162
926R_inline6	IT042	Zotu2	91	91
926R_inline6	IT043	Zotu1	58	197
926R_inline6	IT043	Zotu2	129	197
926R_inline6	IT043	Zotu6	10	197
926R_inline6	IT044	Zotu1	41	282
926R_inline6	IT044	Zotu2	198	282
926R_inline6	IT044	Zotu6	29	282
926R_inline6	IT044	Zotu7	14	282
926R_inline6	IT045	Zotu1	160	648
926R_inline6	IT045	Zotu2	432	648
926R_inline6	IT045	Zotu6	38	648
926R_inline6	IT045	Zotu7	18	648
926R_inline6	IT046	Zotu1	905	995
926R_inline6	IT046	Zotu2	90	995
926R_inline6	IT047	Zotu1	753	832
926R_inline6	IT047	Zotu2	79	832
926R_inline6	IT048	Zotu1	880	959
926R_inline6	IT048	Zotu2	74	959
926R_inline6	IT048	Zotu7	5	959
926R_inline6	IT049	Zotu1	377	821
926R_inline6	IT049	Zotu2	436	821
